,0,1,2,3,4,5,6,7,8
602,10.0,4.0,2.0,,5,,1,3.0,10
603,,7.0,5.0,4.0,0,10.0,1,10.0,0
604,8.0,9.0,8.0,1.0,9,,0,3.0,1
605,,,3.0,,5,7.0,0,7.0,4
606,5.0,,0.0,,8,,10,,7
607,,0.0,0.0,9.0,10,,5,,0
608,4.0,,7.0,10.0,3,,9,5.0,8
609,10.0,4.0,,,10,,6,2.0,10
610,,0.0,10.0,9.0,4,,10,,1
611,6.0,7.0,1.0,,10,5.0,3,2.0,3
612,,,7.0,,2,,0,,7
613,6.0,5.0,,,9,9.0,3,8.0,0
614,6.0,1.0,1.0,,9,,6,,1
615,,,6.0,,9,,0,4.0,8
616,9.0,3.0,9.0,,5,0.0,7,7.0,6
617,2.0,2.0,7.0,8.0,3,3.0,0,,3
618,,,4.0,,2,,3,,2
619,,7.0,,8.0,1,,3,2.0,4
620,,7.0,,10.0,8,4.0,8,0.0,5
621,,1.0,,,2,,10,,9
622,,,8.0,10.0,8,3.0,4,,5
623,2.0,,4.0,10.0,9,4.0,4,,1
624,7.0,,,2.0,2,,4,,3
625,,,,,0,8.0,7,1.0,10
626,4.0,2.0,9.0,3.0,0,4.0,3,,9
627,,,5.0,,4,,0,10.0,3
628,8.0,,,3.0,1,2.0,1,,0
629,4.0,,2.0,,1,8.0,1,,10
630,,3.0,,2.0,7,,9,7.0,6
631,,,,5.0,7,,7,6.0,10
632,8.0,,,,7,,4,,0
633,,10.0,6.0,,9,,10,,10
634,,,0.0,4.0,3,,3,7.0,1
635,2.0,7.0,,,9,0.0,10,6.0,6
636,2.0,,4.0,,3,,7,,9
637,,9.0,,,0,,10,8.0,0
638,6.0,2.0,,,1,,2,9.0,10
639,,,,4.0,7,,5,2.0,2
640,,0.0,2.0,7.0,8,3.0,4,3.0,7
641,4.0,8.0,5.0,3.0,7,,7,,7
642,9.0,0.0,,8.0,2,10.0,10,1.0,10
643,,9.0,7.0,7.0,2,,9,,3
644,5.0,6.0,,,9,8.0,1,3.0,3
645,5.0,6.0,,1.0,7,6.0,2,5.0,3
646,2.0,,9.0,3.0,3,7.0,7,,4
647,8.0,5.0,4.0,2.0,5,8.0,9,4.0,2
648,,,4.0,,4,,4,0.0,8
649,,,,6.0,3,,10,,2
650,9.0,4.0,,8.0,1,9.0,9,1.0,8
651,0.0,3.0,5.0,6.0,8,3.0,3,,7
652,,7.0,,,6,3.0,7,10.0,1
653,,,,,9,,1,3.0,4
654,,8.0,0.0,,5,8.0,4,5.0,8
655,10.0,,,0.0,3,,6,1.0,6
656,4.0,5.0,4.0,,8,,1,,3
657,6.0,3.0,1.0,,6,10.0,0,,8
658,9.0,4.0,,3.0,2,,7,,8
659,,4.0,4.0,9.0,5,,5,4.0,3
660,,4.0,6.0,,1,,3,,10
661,,,,6.0,5,,0,,0
662,,,,4.0,4,,10,,2
663,9.0,6.0,,1.0,3,,10,,7
664,,6.0,7.0,7.0,8,1.0,5,,7
665,1.0,3.0,8.0,,0,,9,8.0,4
666,,1.0,,,1,,6,1.0,7
667,4.0,,10.0,,2,,5,,3
668,,,,4.0,5,,5,7.0,6
669,,8.0,,,9,,5,,9
670,9.0,9.0,,4.0,7,,6,5.0,5
671,9.0,,,0.0,6,,1,,0
672,1.0,,5.0,0.0,8,1.0,4,,9
673,2.0,,,9.0,2,,3,,2
674,8.0,,,10.0,1,5.0,5,8.0,7
675,8.0,,,10.0,1,4.0,0,2.0,1
676,2.0,,,5.0,1,,5,8.0,2
677,8.0,,,,2,6.0,6,,7
678,8.0,1.0,,2.0,1,10.0,0,,4
679,3.0,6.0,,,2,,1,3.0,1
680,,,,8.0,6,8.0,4,,0
681,,7.0,0.0,5.0,5,,8,,4
682,,,8.0,,1,,6,7.0,4
683,9.0,,,,8,,2,,9
684,7.0,3.0,2.0,,9,8.0,7,4.0,0
685,10.0,9.0,,10.0,0,,1,,2
686,2.0,,,,2,,8,,2
687,,3.0,3.0,,9,,10,,6
688,7.0,,5.0,,8,7.0,7,10.0,10
689,4.0,,9.0,,6,,8,,1
690,,6.0,8.0,5.0,2,,6,,2
691,,,9.0,2.0,9,1.0,2,,2
692,5.0,,5.0,,2,,8,7.0,10
693,,,10.0,,5,8.0,10,,2
694,1.0,,3.0,,0,,8,4.0,3
695,,6.0,,4.0,5,4.0,10,,1
696,,10.0,,,6,1.0,0,,3
697,1.0,,3.0,10.0,10,5.0,9,4.0,7
698,,,,7.0,0,,1,,4
699,,,,7.0,6,4.0,6,,5
700,5.0,,7.0,8.0,3,9.0,5,10.0,8
701,0.0,,0.0,,5,0.0,3,3.0,7
702,7.0,,,1.0,4,6.0,6,,10
703,,,3.0,,1,,2,,2
704,,6.0,,,7,4.0,8,8.0,0
705,,5.0,,8.0,9,,5,,9
706,3.0,6.0,,3.0,7,,0,,2
707,,,,2.0,9,4.0,3,,8
708,10.0,4.0,10.0,,1,,5,5.0,2
709,0.0,9.0,,6.0,3,2.0,4,2.0,7
710,,4.0,4.0,,7,10.0,6,10.0,2
711,,3.0,4.0,,2,,10,0.0,5
712,6.0,,,4.0,10,,4,6.0,7
713,7.0,,,3.0,2,,4,7.0,8
714,,,10.0,,5,5.0,5,4.0,3
715,5.0,6.0,,,10,,2,7.0,6
716,5.0,10.0,,,0,,3,,0
717,4.0,,,,2,10.0,3,,1
718,,4.0,,,6,,1,,10
719,,7.0,,3.0,6,1.0,8,,0
720,3.0,6.0,10.0,,9,10.0,2,7.0,0
721,,,8.0,,0,,8,,2
722,,,10.0,3.0,8,5.0,9,4.0,5
723,9.0,4.0,0.0,,6,,10,,7
724,10.0,4.0,,8.0,3,2.0,3,8.0,10
725,7.0,,8.0,7.0,3,6.0,1,2.0,6
726,,4.0,,7.0,5,,3,,3
727,9.0,,9.0,0.0,9,,8,6.0,2
728,3.0,8.0,,,4,0.0,1,0.0,9
729,5.0,,0.0,,1,,1,8.0,9
730,,,,0.0,4,9.0,8,4.0,6
731,0.0,,2.0,2.0,5,4.0,8,,6
732,3.0,,7.0,1.0,4,7.0,8,6.0,10
733,,,,0.0,2,,7,6.0,9
734,,0.0,,,2,,9,,2
735,,,4.0,,0,7.0,4,,10
736,1.0,,,5.0,8,,4,0.0,2
737,1.0,1.0,4.0,,10,,6,,3
738,,8.0,,4.0,9,,7,6.0,4
739,4.0,8.0,4.0,1.0,3,0.0,6,,4
740,,,,2.0,1,0.0,3,,10
741,2.0,,,,7,8.0,2,1.0,5
742,0.0,8.0,4.0,2.0,0,1.0,8,,5
743,,,2.0,1.0,7,,6,6.0,2
744,0.0,5.0,5.0,5.0,4,3.0,3,,8
745,4.0,,,,1,,7,7.0,6
746,,,,1.0,1,,2,,5
747,,,,,10,,2,8.0,9
748,,7.0,,,9,7.0,10,8.0,4
749,1.0,1.0,9.0,,10,9.0,8,1.0,2
750,,,,0.0,1,,10,,5
751,,5.0,,3.0,4,,0,2.0,5
752,,8.0,2.0,9.0,7,,5,7.0,5
753,,,10.0,1.0,3,,3,0.0,10
754,3.0,1.0,,,1,,1,7.0,7
755,4.0,2.0,4.0,,6,,6,,3
756,5.0,9.0,4.0,,8,8.0,6,,0
757,,6.0,1.0,8.0,6,6.0,1,5.0,2
758,7.0,10.0,,2.0,5,,1,9.0,8
759,10.0,,,,4,5.0,9,7.0,10
760,,8.0,5.0,5.0,2,8.0,2,,1
761,,,,,5,7.0,10,0.0,8
762,,,3.0,9.0,0,0.0,10,,7
763,5.0,,,,7,,8,,0
764,5.0,,,7.0,4,2.0,1,,6
765,,1.0,,,8,0.0,4,10.0,7
766,10.0,6.0,8.0,,5,,7,1.0,8
767,,,6.0,2.0,10,2.0,0,,5
768,6.0,,,,9,,1,,4
769,6.0,,5.0,,6,,1,6.0,0
770,,2.0,10.0,4.0,3,,8,5.0,4
771,2.0,9.0,6.0,,6,,4,2.0,9
772,,,9.0,5.0,2,5.0,0,8.0,6
773,0.0,3.0,6.0,7.0,4,,0,10.0,3
774,0.0,,4.0,0.0,0,2.0,10,6.0,6
775,3.0,8.0,,,4,5.0,0,0.0,2
776,1.0,4.0,6.0,4.0,2,,2,,10
777,,10.0,7.0,,4,2.0,4,4.0,9
778,0.0,8.0,6.0,,7,6.0,3,6.0,9
779,,,,,10,9.0,2,,1
780,0.0,0.0,,7.0,2,3.0,2,,3
781,,,,6.0,8,,8,,3
782,6.0,6.0,,,5,1.0,3,,2
783,10.0,4.0,,4.0,2,9.0,0,6.0,0
784,,,6.0,4.0,5,,9,,10
785,5.0,3.0,9.0,8.0,7,,10,,8
786,3.0,9.0,,8.0,10,,6,4.0,2
787,,10.0,7.0,,7,,9,,5
788,2.0,5.0,7.0,,6,9.0,2,,9
789,,,1.0,,1,0.0,2,9.0,6
790,,3.0,3.0,9.0,6,,10,,2
791,5.0,0.0,,5.0,1,,5,,5
792,,10.0,,,4,,9,4.0,2
793,2.0,,,,4,,4,7.0,5
794,,,,,2,,2,,2
795,,8.0,8.0,,6,,5,2.0,3
796,,4.0,,3.0,2,,8,,1
797,2.0,,,9.0,10,7.0,4,,0
798,,0.0,4.0,,3,,10,7.0,10
799,,3.0,8.0,,7,,9,,4
800,9.0,,9.0,,3,9.0,2,,0
801,7.0,4.0,2.0,1.0,0,10.0,0,1.0,0
802,,1.0,,,9,6.0,1,7.0,6
803,,,,4.0,0,,7,6.0,1
804,,,9.0,4.0,1,2.0,1,4.0,0
805,,1.0,,,1,3.0,6,,1
806,0.0,,,5.0,10,,8,,8
807,,4.0,,10.0,9,,2,,9
808,8.0,6.0,3.0,3.0,3,9.0,1,,2
809,,9.0,10.0,5.0,10,0.0,5,0.0,0
810,1.0,4.0,,10.0,8,9.0,1,,2
811,,6.0,,6.0,3,,5,10.0,10
812,,,2.0,,8,,8,3.0,1
813,,,8.0,3.0,3,0.0,1,,6
814,,,1.0,9.0,4,7.0,0,10.0,1
815,,5.0,,,1,,2,,3
816,,8.0,6.0,4.0,3,,7,,10
817,,7.0,9.0,8.0,4,,10,,6
818,,2.0,,1.0,10,5.0,1,5.0,10
819,,5.0,,,5,5.0,3,10.0,10
820,7.0,,,,6,3.0,8,,8
821,8.0,,3.0,,4,2.0,9,1.0,2
822,,,,5.0,8,2.0,4,,6
823,,,,,9,,9,5.0,3
824,6.0,,9.0,,7,7.0,2,,7
825,,0.0,,,10,,2,,1
826,7.0,7.0,6.0,4.0,2,6.0,2,,2
827,8.0,3.0,3.0,,9,9.0,5,,6
828,5.0,4.0,,3.0,7,3.0,5,,1
829,,,3.0,,1,,8,4.0,0
830,,10.0,1.0,9.0,5,2.0,1,,4
831,6.0,,,10.0,8,,7,8.0,6
832,,,4.0,,2,,8,6.0,1
833,,,,,9,,1,4.0,0
834,,,,4.0,1,,2,,1
835,,0.0,10.0,4.0,4,,3,10.0,7
836,,,,,6,7.0,4,9.0,0
837,,,,,0,,6,4.0,1
838,7.0,6.0,,2.0,2,8.0,3,,6
839,8.0,,10.0,5.0,4,8.0,4,,1
840,,7.0,1.0,3.0,0,2.0,1,7.0,7
841,,0.0,,3.0,0,2.0,3,,5
842,2.0,,,1.0,7,4.0,8,2.0,7
843,,9.0,0.0,,10,,9,,9
844,,10.0,7.0,0.0,4,,7,3.0,10
845,9.0,,5.0,5.0,2,1.0,3,7.0,4
846,,4.0,,,0,7.0,9,4.0,8
847,,,6.0,5.0,1,,2,,2
848,5.0,,,4.0,7,,8,0.0,10
849,1.0,,,,8,,8,7.0,4
850,7.0,1.0,4.0,0.0,0,10.0,9,,0
851,,7.0,,7.0,5,,4,,9
852,7.0,10.0,2.0,7.0,7,,10,,1
853,,,,10.0,3,,3,5.0,9
854,6.0,8.0,,,10,,7,,8
855,2.0,,,10.0,1,,5,5.0,0
856,2.0,3.0,,7.0,10,,4,,6
857,,,2.0,1.0,10,,7,,1
858,,6.0,,,9,0.0,7,,7
859,,3.0,,7.0,7,,3,1.0,8
860,,,,,8,,9,4.0,10
861,7.0,,,4.0,8,,8,,3
862,3.0,,,4.0,5,7.0,5,4.0,8
863,8.0,,,,6,,4,,3
864,3.0,9.0,,,0,2.0,4,,10
865,,8.0,7.0,1.0,2,7.0,6,,5
866,,0.0,10.0,1.0,6,,7,4.0,10
867,,,,,1,7.0,1,,6
868,3.0,,,3.0,2,,10,,9
869,,8.0,10.0,9.0,4,,7,,1
870,8.0,,,0.0,4,,2,0.0,9
871,3.0,,,8.0,8,,7,9.0,0
872,,4.0,,9.0,8,,8,0.0,7
873,7.0,9.0,2.0,3.0,5,,0,10.0,3
874,,,1.0,,10,9.0,3,,4
875,,,,8.0,2,,6,10.0,10
876,,,2.0,,6,7.0,0,,5
877,,1.0,6.0,6.0,7,8.0,1,1.0,8
878,,,3.0,8.0,3,10.0,7,9.0,10
879,1.0,,,1.0,10,9.0,8,,3
880,,7.0,,6.0,9,6.0,10,4.0,5
881,,,5.0,9.0,5,9.0,7,,5
882,8.0,4.0,8.0,6.0,3,,0,,7
883,1.0,,,,5,,10,0.0,5
884,,,7.0,9.0,3,3.0,8,7.0,7
885,4.0,4.0,,10.0,4,,0,8.0,1
886,2.0,4.0,5.0,0.0,6,5.0,3,7.0,5
887,,,7.0,,4,,8,8.0,7
888,,9.0,6.0,,0,,3,,3
889,,,0.0,,1,,6,,2
890,10.0,5.0,5.0,8.0,8,3.0,7,1.0,8
891,9.0,,,3.0,7,,6,2.0,0
892,9.0,,5.0,,0,0.0,4,,6
893,,4.0,,,2,10.0,1,,6
894,,,,,5,,3,,1
895,,1.0,,,2,,9,7.0,6
896,,,,,3,,4,,9
897,,8.0,,3.0,1,,10,,6
898,10.0,,,5.0,8,0.0,9,,8
899,1.0,7.0,3.0,9.0,6,1.0,9,1.0,3
900,,,3.0,3.0,2,,8,,3
901,7.0,5.0,1.0,,1,5.0,1,4.0,10
902,,0.0,8.0,4.0,8,0.0,2,1.0,5
903,,,9.0,6.0,4,3.0,1,2.0,2
904,,6.0,,4.0,1,,9,,5
905,,,4.0,,1,,4,,4
906,10.0,0.0,9.0,,0,,1,,9
907,,,,5.0,2,,1,5.0,5
908,10.0,7.0,1.0,,8,9.0,9,,9
909,,,7.0,6.0,10,0.0,10,3.0,5
910,4.0,,0.0,9.0,10,3.0,1,2.0,4
911,9.0,,,,9,,2,,7
912,,,,,5,0.0,5,,0
913,,,,3.0,1,,5,,8
914,,,,2.0,8,,8,1.0,6
915,6.0,6.0,,,0,8.0,8,,10
916,4.0,8.0,8.0,,6,,8,,8
917,,,,3.0,2,4.0,8,,7
918,1.0,9.0,1.0,,6,8.0,3,,0
919,7.0,,,,8,2.0,3,,0
920,8.0,,0.0,,8,5.0,0,,9
921,,,,,5,,1,2.0,4
922,6.0,2.0,0.0,10.0,1,,3,7.0,2
923,,6.0,,0.0,2,1.0,10,5.0,3
924,8.0,,7.0,,2,,2,3.0,6
925,5.0,1.0,9.0,3.0,4,0.0,7,,8
926,10.0,,4.0,5.0,9,,1,3.0,3
927,9.0,,,,9,6.0,0,7.0,7
928,,9.0,,7.0,0,4.0,2,5.0,6
929,8.0,10.0,2.0,0.0,8,4.0,0,,4
930,,4.0,2.0,,2,4.0,7,,8
931,2.0,,7.0,4.0,9,8.0,1,,7
932,,,1.0,6.0,5,9.0,8,,2
933,6.0,7.0,,,9,3.0,7,10.0,3
934,8.0,10.0,3.0,,7,8.0,9,4.0,0
935,,,7.0,,7,,1,10.0,1
936,1.0,,,2.0,0,7.0,5,5.0,10
937,,2.0,8.0,,0,2.0,5,6.0,8
938,,,,4.0,5,2.0,5,9.0,9
939,0.0,,0.0,,10,,5,2.0,0
940,4.0,2.0,,,3,4.0,5,3.0,6
941,,,,,1,,5,,3
942,,,,,6,8.0,3,,7
943,9.0,10.0,6.0,4.0,2,,0,,5
944,,,5.0,8.0,4,10.0,3,1.0,6
945,,10.0,,,4,,7,2.0,10
946,9.0,6.0,6.0,,4,2.0,1,,10
947,0.0,,,,4,5.0,5,5.0,7
948,9.0,1.0,5.0,1.0,8,5.0,1,4.0,0
949,5.0,7.0,0.0,3.0,9,2.0,0,8.0,9
950,7.0,,2.0,0.0,5,10.0,0,9.0,8
951,3.0,2.0,,,2,,1,8.0,8
952,,,,4.0,4,,2,6.0,6
953,,,2.0,6.0,7,2.0,2,4.0,0
954,,8.0,3.0,3.0,1,,7,,5
955,,2.0,,,9,4.0,3,,5
956,,,,5.0,4,,3,5.0,7
957,4.0,6.0,,,10,,8,,9
958,,5.0,8.0,,1,5.0,1,,7
959,,6.0,9.0,1.0,1,,3,,5
960,,5.0,,,7,5.0,9,8.0,9
961,8.0,6.0,,10.0,5,,7,6.0,4
962,,,4.0,,10,,0,0.0,9
963,10.0,,,,8,6.0,5,10.0,5
964,,,,,4,5.0,8,9.0,4
965,,,4.0,,0,9.0,3,1.0,8
966,,,9.0,,10,,9,10.0,0
967,5.0,,1.0,5.0,0,,8,2.0,5
968,5.0,,2.0,5.0,10,,5,,8
969,,1.0,0.0,9.0,6,,9,,2
970,1.0,,,,4,,7,,8
971,2.0,,10.0,,4,10.0,7,6.0,4
972,,,,,10,,10,,1
973,4.0,,,0.0,4,,6,0.0,2
974,5.0,,,2.0,9,,4,,8
975,10.0,,,,5,,2,,5
976,,2.0,0.0,4.0,3,,0,3.0,8
977,5.0,,2.0,,7,3.0,0,4.0,4
978,,,9.0,7.0,1,,9,8.0,9
979,,6.0,,5.0,1,,1,,1
980,10.0,2.0,,,0,5.0,0,10.0,10
981,,,,,5,3.0,1,,9
982,9.0,9.0,,,0,4.0,0,,4
983,1.0,8.0,3.0,0.0,2,,4,,6
984,,,10.0,0.0,0,1.0,5,,3
985,,,,,8,,0,9.0,7
986,,6.0,,1.0,10,,7,,1
987,,,10.0,,6,5.0,2,3.0,4
988,7.0,,5.0,,10,,0,10.0,5
989,,,,6.0,8,,0,5.0,6
990,,9.0,,,6,,2,,1
991,6.0,8.0,,7.0,4,,1,10.0,4
992,2.0,,8.0,,1,,6,,0
993,,,4.0,1.0,6,,2,,9
994,10.0,,,,7,8.0,0,,3
995,4.0,2.0,5.0,,2,0.0,0,,7
996,,10.0,5.0,,4,4.0,0,,2
997,,,,1.0,0,,8,2.0,0
998,0.0,7.0,,7.0,10,,9,,3
999,,,6.0,2.0,8,,5,,6
