,0,1,2,3,4,5,6,7
664,10.0,,,3.0,,10,,10
665,,1.0,,5.0,7.0,1,0.0,8
666,,9.0,8.0,,6.0,2,0.0,3
667,10.0,,3.0,9.0,,10,7.0,9
668,,5.0,,,,9,2.0,2
669,2.0,,7.0,,1.0,5,,3
670,,5.0,7.0,,,10,4.0,5
671,5.0,10.0,3.0,4.0,,0,7.0,8
672,,,6.0,5.0,4.0,10,,7
673,,,9.0,10.0,,1,,8
674,5.0,,2.0,5.0,,5,,2
675,,,0.0,6.0,10.0,2,,0
676,5.0,5.0,0.0,,2.0,1,,0
677,,,,1.0,9.0,2,,0
678,,,,2.0,,8,,5
679,,2.0,10.0,,2.0,9,7.0,5
680,1.0,,,7.0,7.0,8,,2
681,,,,,,5,,7
682,7.0,5.0,,10.0,0.0,1,10.0,9
683,,,0.0,,7.0,7,,6
684,4.0,2.0,0.0,2.0,,5,2.0,7
685,,,9.0,10.0,,9,7.0,8
686,,,9.0,,,4,,9
687,,4.0,4.0,,,5,,6
688,,5.0,9.0,,,0,,8
689,2.0,0.0,1.0,8.0,,1,,2
690,,3.0,,4.0,,8,,8
691,,,,,1.0,0,1.0,5
692,,,1.0,,5.0,6,8.0,8
693,,,,,,0,,10
694,5.0,4.0,3.0,,,10,2.0,6
695,,,,0.0,,9,,2
696,,,3.0,1.0,10.0,4,,10
697,,,7.0,,,9,,4
698,,3.0,,7.0,,4,10.0,9
699,,5.0,2.0,0.0,5.0,7,6.0,10
700,,,,,,8,,7
701,7.0,,,3.0,5.0,4,10.0,0
702,1.0,,3.0,,,5,6.0,6
703,3.0,,5.0,,3.0,1,9.0,9
704,,,,,4.0,4,0.0,0
705,10.0,1.0,,,,4,0.0,7
706,,,,8.0,5.0,6,4.0,9
707,8.0,4.0,,10.0,9.0,8,10.0,8
708,10.0,,10.0,,0.0,0,10.0,2
709,,6.0,,10.0,9.0,2,,10
710,,,10.0,9.0,1.0,1,7.0,8
711,,,10.0,,,6,0.0,4
712,,,,4.0,,7,,5
713,9.0,9.0,,8.0,2.0,10,,5
714,,,1.0,5.0,,6,,0
715,,,1.0,5.0,0.0,4,,7
716,9.0,,1.0,,,10,2.0,4
717,,,4.0,,,0,,2
718,3.0,5.0,6.0,4.0,,0,0.0,9
719,9.0,0.0,10.0,,,3,,4
720,,,,,7.0,4,1.0,1
721,5.0,,,5.0,7.0,1,,2
722,1.0,,0.0,6.0,,10,,9
723,,6.0,8.0,5.0,7.0,10,2.0,10
724,,6.0,2.0,,,10,1.0,8
725,,0.0,8.0,10.0,2.0,8,,7
726,2.0,9.0,3.0,10.0,8.0,6,6.0,1
727,,7.0,,,3.0,10,,4
728,1.0,,1.0,2.0,10.0,6,,1
729,5.0,,4.0,0.0,1.0,2,,0
730,,0.0,,5.0,6.0,0,3.0,8
731,,,5.0,,7.0,2,,5
732,,,,5.0,8.0,8,3.0,1
733,7.0,,5.0,1.0,,4,,0
734,1.0,4.0,0.0,4.0,,0,,7
735,1.0,5.0,3.0,,2.0,2,3.0,1
736,,,,7.0,,6,9.0,10
737,1.0,,,2.0,,6,8.0,3
738,,,6.0,,1.0,2,0.0,10
739,,3.0,,8.0,,2,,3
740,2.0,7.0,0.0,,,7,,9
741,,2.0,,,7.0,1,1.0,2
742,7.0,,5.0,2.0,,0,,10
743,,0.0,,,,1,,7
744,,4.0,,,,5,8.0,3
745,5.0,2.0,,,9.0,1,10.0,3
746,,7.0,,4.0,4.0,8,,2
747,8.0,5.0,10.0,0.0,4.0,7,10.0,8
748,5.0,,3.0,,7.0,5,,10
749,,,,6.0,,9,,0
750,3.0,,9.0,8.0,8.0,9,,0
751,7.0,,1.0,2.0,,2,0.0,4
752,6.0,6.0,,,,0,6.0,1
753,,1.0,9.0,5.0,,6,5.0,3
754,3.0,,,,10.0,10,,3
755,,9.0,,10.0,10.0,2,3.0,6
756,,5.0,,6.0,,1,4.0,9
757,6.0,,,10.0,2.0,4,,8
758,,3.0,9.0,10.0,,1,,8
759,,2.0,2.0,10.0,2.0,6,,6
760,7.0,6.0,10.0,,,6,7.0,8
761,,6.0,,,,10,9.0,10
762,,,,,3.0,4,7.0,4
763,4.0,,,,,5,,5
764,1.0,,3.0,0.0,4.0,2,7.0,6
765,,,,,10.0,7,,4
766,,5.0,9.0,,7.0,4,10.0,8
767,,,3.0,7.0,,4,10.0,9
768,7.0,,8.0,7.0,,7,,2
769,,3.0,,,,2,8.0,9
770,6.0,8.0,,,,4,,10
771,,,5.0,0.0,,2,,9
772,9.0,,1.0,,,4,,3
773,,,1.0,1.0,7.0,3,,7
774,9.0,0.0,,,0.0,3,,7
775,,,2.0,5.0,5.0,4,,7
776,,9.0,,,,5,,7
777,,5.0,4.0,7.0,5.0,3,,4
778,3.0,,1.0,4.0,,4,8.0,10
779,,3.0,2.0,10.0,,4,9.0,4
780,1.0,3.0,,,8.0,0,,9
781,,,,8.0,,6,0.0,9
782,,9.0,,7.0,,10,5.0,1
783,4.0,4.0,,6.0,,6,,7
784,,,4.0,,1.0,3,,10
785,10.0,7.0,,9.0,7.0,6,10.0,5
786,,4.0,6.0,9.0,,1,,10
787,3.0,,0.0,6.0,,1,,7
788,,,,9.0,,5,,3
789,,,3.0,8.0,,10,,0
790,0.0,,,,,10,3.0,8
791,,,2.0,2.0,1.0,9,,0
792,7.0,9.0,6.0,1.0,,10,,10
793,4.0,3.0,5.0,4.0,,9,,2
794,,,,5.0,,7,,0
795,9.0,,,7.0,5.0,0,,5
796,,,2.0,,6.0,2,,4
797,4.0,,9.0,1.0,8.0,9,,5
798,0.0,8.0,10.0,6.0,,3,,4
799,8.0,8.0,10.0,,4.0,10,,9
800,8.0,,1.0,7.0,1.0,8,7.0,0
801,,,7.0,,6.0,3,,4
802,7.0,8.0,,10.0,,1,0.0,8
803,,1.0,,2.0,,10,,6
804,5.0,,,3.0,9.0,10,,9
805,7.0,0.0,,,,6,,5
806,4.0,10.0,10.0,,8.0,4,1.0,6
807,,7.0,8.0,3.0,8.0,4,3.0,2
808,,,,5.0,6.0,8,,5
809,,8.0,4.0,10.0,3.0,6,,0
810,,,,6.0,4.0,3,1.0,4
811,1.0,5.0,,7.0,5.0,3,,4
812,,,,,9.0,4,4.0,10
813,,4.0,,5.0,,8,,1
814,5.0,,8.0,4.0,6.0,0,9.0,6
815,1.0,,8.0,7.0,,6,,10
816,9.0,7.0,7.0,1.0,,9,,4
817,2.0,4.0,7.0,0.0,8.0,5,1.0,8
818,1.0,1.0,,,3.0,9,,7
819,,1.0,10.0,6.0,,7,,1
820,,8.0,0.0,5.0,0.0,6,,3
821,,,0.0,,,5,3.0,0
822,,,,8.0,10.0,5,10.0,3
823,0.0,6.0,,,8.0,1,,0
824,1.0,,1.0,,9.0,7,9.0,0
825,,2.0,,,,3,2.0,6
826,2.0,,9.0,,5.0,5,8.0,7
827,6.0,10.0,,4.0,4.0,5,,0
828,10.0,,,0.0,,6,4.0,8
829,,,3.0,,,7,,5
830,,7.0,3.0,,,6,,0
831,,10.0,2.0,,,8,,2
832,10.0,,7.0,10.0,,9,,1
833,7.0,,10.0,,,7,1.0,6
834,6.0,0.0,,,,3,,4
835,,,10.0,,2.0,9,2.0,6
836,1.0,,,0.0,,5,,9
837,9.0,,,,9.0,2,1.0,3
838,,,0.0,,0.0,3,10.0,1
839,,,,,7.0,1,9.0,6
840,4.0,,0.0,2.0,,9,,2
841,,8.0,2.0,,,0,,10
842,,,5.0,6.0,8.0,2,7.0,3
843,,4.0,4.0,1.0,,10,,8
844,9.0,,2.0,,,7,5.0,7
845,,5.0,,7.0,,1,7.0,2
846,,6.0,3.0,,,3,,5
847,3.0,,4.0,6.0,,1,4.0,3
848,7.0,9.0,10.0,2.0,,4,6.0,1
849,,7.0,1.0,,,1,10.0,2
850,2.0,,4.0,,,6,1.0,1
851,,0.0,,,,10,,0
852,4.0,7.0,,4.0,,4,,4
853,,,,6.0,8.0,1,9.0,3
854,0.0,,,,1.0,2,,6
855,5.0,,,6.0,8.0,6,7.0,4
856,1.0,5.0,,,,5,7.0,6
857,,2.0,9.0,,10.0,9,4.0,2
858,,,,0.0,0.0,9,,0
859,9.0,,,6.0,1.0,6,,3
860,5.0,,10.0,,9.0,4,,9
861,,4.0,,,2.0,6,,9
862,3.0,9.0,,,,3,4.0,10
863,3.0,0.0,7.0,,,10,,4
864,9.0,,,8.0,8.0,4,,0
865,,,4.0,10.0,,3,5.0,2
866,,4.0,,,4.0,3,,7
867,5.0,,2.0,3.0,3.0,10,0.0,9
868,,,,,,10,,2
869,9.0,10.0,,10.0,,3,5.0,7
870,3.0,,1.0,0.0,,4,,7
871,,,6.0,,9.0,9,4.0,2
872,,,2.0,10.0,,2,8.0,0
873,,8.0,2.0,2.0,,3,9.0,4
874,,10.0,,,,10,,7
875,1.0,,,,,3,,4
876,,,,,2.0,2,1.0,10
877,,7.0,2.0,,,1,,5
878,4.0,,6.0,,2.0,0,,0
879,,,6.0,,8.0,5,7.0,7
880,1.0,,,6.0,,7,,9
881,9.0,3.0,8.0,,4.0,2,,5
882,3.0,,,,,9,5.0,7
883,,,8.0,8.0,3.0,8,,2
884,,6.0,,,,4,,10
885,6.0,,,2.0,5.0,6,10.0,8
886,4.0,4.0,,,,7,1.0,4
887,4.0,9.0,3.0,,0.0,6,4.0,10
888,,1.0,7.0,,,3,,6
889,8.0,7.0,,4.0,,7,3.0,3
890,9.0,,,10.0,,3,,10
891,8.0,,,,,6,,9
892,,,7.0,,,3,,5
893,10.0,0.0,8.0,6.0,4.0,8,6.0,3
894,4.0,,1.0,,8.0,1,,5
895,6.0,4.0,1.0,,9.0,7,8.0,1
896,,,,,0.0,5,3.0,4
897,,,9.0,,,1,,1
898,10.0,,,,6.0,3,8.0,6
899,,2.0,,0.0,,10,9.0,3
900,8.0,,2.0,,,7,10.0,7
901,6.0,,6.0,9.0,3.0,8,9.0,9
902,1.0,,6.0,,,8,0.0,2
903,,5.0,,,10.0,0,1.0,0
904,,8.0,,3.0,,8,7.0,10
905,,,,3.0,,6,,4
906,,,,,,1,,8
907,,,,7.0,5.0,0,,0
908,4.0,10.0,,,,3,7.0,9
909,6.0,0.0,,7.0,,7,8.0,3
910,9.0,,,0.0,,3,0.0,6
911,9.0,3.0,,8.0,9.0,2,3.0,2
912,,1.0,,4.0,,4,,8
913,,7.0,,,,10,3.0,4
914,,,,,2.0,5,,6
915,,,,,4.0,8,8.0,2
916,,5.0,,,1.0,8,5.0,9
917,,,4.0,0.0,,5,8.0,5
918,10.0,8.0,6.0,8.0,,7,10.0,1
919,3.0,7.0,,,10.0,5,,2
920,3.0,,2.0,0.0,,8,,3
921,4.0,,10.0,,2.0,6,4.0,8
922,,5.0,6.0,,2.0,6,5.0,8
923,,5.0,3.0,,7.0,10,6.0,9
924,0.0,,6.0,9.0,,8,0.0,5
925,8.0,,4.0,,,7,2.0,2
926,6.0,,,7.0,4.0,2,,6
927,4.0,,10.0,,,2,3.0,8
928,4.0,2.0,3.0,,,7,1.0,7
929,,,,6.0,,1,,8
930,,,,5.0,,10,10.0,0
931,,,,3.0,,0,,1
932,,0.0,,3.0,1.0,2,7.0,2
933,1.0,,,5.0,2.0,8,6.0,2
934,,9.0,3.0,,,3,5.0,9
935,,1.0,7.0,,8.0,1,,0
936,1.0,,,8.0,,1,,8
937,5.0,3.0,5.0,5.0,3.0,8,1.0,0
938,,2.0,9.0,7.0,,5,,10
939,,6.0,7.0,,,10,9.0,6
940,7.0,6.0,4.0,2.0,10.0,3,7.0,6
941,0.0,5.0,,3.0,,5,,3
942,,9.0,,0.0,,8,,7
943,,2.0,,1.0,,5,4.0,6
944,,10.0,6.0,,1.0,4,0.0,5
945,4.0,,8.0,0.0,3.0,6,,8
946,,9.0,,2.0,5.0,3,9.0,4
947,1.0,,7.0,3.0,,4,9.0,10
948,,,2.0,,,0,,3
949,2.0,,2.0,,,1,5.0,6
950,7.0,,,,,2,,2
951,,5.0,0.0,,,5,,10
952,,4.0,,4.0,7.0,9,7.0,6
953,,8.0,,4.0,,10,,5
954,7.0,,6.0,,,0,5.0,5
955,8.0,6.0,,,3.0,2,9.0,1
956,5.0,8.0,6.0,9.0,,4,,6
957,3.0,3.0,3.0,,,0,,5
958,3.0,,,8.0,,1,1.0,10
959,3.0,,,,,7,4.0,2
960,,,,4.0,2.0,1,,6
961,,9.0,,0.0,9.0,9,,6
962,8.0,7.0,,3.0,4.0,0,4.0,3
963,9.0,7.0,,,,1,,6
964,6.0,,,,8.0,6,,10
965,9.0,9.0,,,3.0,3,9.0,2
966,4.0,,,8.0,1.0,5,,5
967,8.0,6.0,,0.0,3.0,2,,4
968,0.0,,,,7.0,9,,6
969,,,,,,3,,1
970,,,0.0,8.0,1.0,6,6.0,7
971,0.0,,,,,6,0.0,2
972,0.0,,3.0,,7.0,4,,0
973,,,,,,3,9.0,10
974,,,9.0,,2.0,3,,3
975,,,0.0,5.0,,10,5.0,9
976,1.0,6.0,,,0.0,7,,1
977,2.0,,3.0,2.0,,6,,8
978,,6.0,2.0,,,9,,6
979,10.0,10.0,,3.0,,10,9.0,2
980,,6.0,,,,4,,5
981,,1.0,,,,7,6.0,2
982,,9.0,6.0,,5.0,7,,0
983,5.0,9.0,7.0,4.0,,8,8.0,7
984,,,8.0,3.0,,8,8.0,10
985,,7.0,,3.0,,4,2.0,9
986,,3.0,4.0,,5.0,0,6.0,8
987,,,0.0,,,8,,4
988,9.0,9.0,0.0,,,8,6.0,7
989,,,,,,1,,10
990,,,9.0,9.0,,0,1.0,1
991,8.0,10.0,2.0,,6.0,4,7.0,8
992,7.0,2.0,9.0,,,4,,4
993,3.0,,,,,5,,1
994,7.0,,,,,9,,2
995,6.0,5.0,,9.0,3.0,9,,1
996,,1.0,8.0,,6.0,3,6.0,4
997,7.0,,3.0,4.0,,6,2.0,2
998,,7.0,3.0,,0.0,6,6.0,3
999,,3.0,,,0.0,0,10.0,10
