,0,1,2,3,4,5,6,7
685,,4.0,9.0,8.0,7,2,4.0,9
686,4.0,,,6.0,10,0,10.0,7
687,1.0,6.0,,,0,9,,5
688,3.0,,8.0,,9,8,,9
689,0.0,,9.0,,5,9,0.0,2
690,,6.0,,,2,2,4.0,0
691,0.0,8.0,8.0,,10,10,,10
692,,1.0,,,4,2,,4
693,,,9.0,,0,5,9.0,1
694,,,,,1,0,7.0,0
695,10.0,10.0,4.0,,9,10,,9
696,8.0,7.0,,6.0,8,6,,1
697,,,,,0,9,3.0,4
698,6.0,0.0,,1.0,6,2,0.0,7
699,,,1.0,0.0,6,4,7.0,3
700,,1.0,,10.0,1,8,,5
701,10.0,,,8.0,5,5,9.0,6
702,3.0,7.0,5.0,7.0,3,10,1.0,3
703,,2.0,6.0,2.0,5,5,0.0,4
704,2.0,4.0,,2.0,5,7,10.0,4
705,6.0,,,2.0,3,8,1.0,4
706,,,,,6,8,10.0,10
707,6.0,5.0,,,2,7,0.0,9
708,10.0,2.0,5.0,,5,1,,7
709,,,,9.0,9,2,,10
710,9.0,3.0,6.0,5.0,4,2,,10
711,,5.0,8.0,,1,6,5.0,8
712,,9.0,6.0,,4,1,,5
713,8.0,6.0,,,8,4,9.0,4
714,4.0,9.0,6.0,10.0,3,3,,5
715,,2.0,,7.0,3,4,7.0,4
716,,7.0,,7.0,9,7,,9
717,,,,,7,6,,8
718,,4.0,8.0,0.0,7,9,0.0,8
719,10.0,2.0,2.0,,8,2,5.0,1
720,10.0,,8.0,,1,0,,3
721,9.0,,,1.0,3,0,,4
722,3.0,,7.0,9.0,7,3,,7
723,8.0,,0.0,,2,5,2.0,7
724,,7.0,,,8,5,4.0,5
725,1.0,8.0,8.0,,10,6,2.0,9
726,,,,,3,0,,4
727,5.0,10.0,5.0,3.0,8,0,7.0,3
728,,,0.0,,8,7,1.0,3
729,3.0,,2.0,1.0,2,1,,0
730,,,5.0,3.0,10,1,2.0,10
731,,,4.0,,4,7,,8
732,,7.0,,7.0,0,6,8.0,0
733,,5.0,5.0,6.0,6,10,,3
734,,,10.0,,2,6,,0
735,,,,,2,4,,7
736,,,,4.0,2,2,0.0,1
737,1.0,,,9.0,1,3,10.0,8
738,6.0,8.0,,,2,9,,8
739,2.0,10.0,,9.0,3,1,0.0,7
740,,,0.0,9.0,5,9,,10
741,,4.0,2.0,2.0,1,5,,7
742,,,,,10,4,,2
743,9.0,,,8.0,9,4,,1
744,,4.0,,,4,5,7.0,9
745,4.0,5.0,,,10,0,1.0,2
746,,,,,3,7,,8
747,1.0,,5.0,,0,5,,3
748,,,7.0,,1,7,,8
749,4.0,0.0,4.0,,1,9,,4
750,4.0,4.0,,,8,6,5.0,6
751,,7.0,,,1,3,,9
752,,,10.0,,8,7,0.0,4
753,,10.0,,,7,9,,7
754,,,,,3,8,,6
755,2.0,6.0,,9.0,6,10,,1
756,7.0,2.0,0.0,1.0,9,5,5.0,6
757,8.0,7.0,4.0,6.0,7,2,4.0,7
758,5.0,,6.0,7.0,7,0,10.0,7
759,,,,,9,10,,9
760,9.0,,8.0,9.0,4,6,3.0,8
761,3.0,,,,8,4,,5
762,8.0,,,,6,9,,6
763,,2.0,0.0,,4,6,,9
764,0.0,4.0,,3.0,9,1,10.0,4
765,,,3.0,5.0,8,1,,2
766,1.0,4.0,,,2,6,,0
767,,,8.0,5.0,1,4,6.0,9
768,,,,,2,4,2.0,2
769,2.0,,0.0,4.0,8,9,6.0,4
770,,,,6.0,10,8,,8
771,,7.0,3.0,,10,1,10.0,7
772,,8.0,7.0,1.0,3,2,5.0,10
773,0.0,6.0,7.0,,8,1,,3
774,,,6.0,,10,8,,2
775,6.0,6.0,,5.0,2,1,,0
776,,,,,2,0,0.0,5
777,,,,10.0,3,7,2.0,1
778,,1.0,,5.0,10,3,,8
779,7.0,,2.0,,3,6,,1
780,1.0,0.0,4.0,,5,5,2.0,1
781,,4.0,1.0,5.0,0,9,10.0,0
782,,4.0,,,7,6,,4
783,,7.0,9.0,,8,3,,7
784,,0.0,,,4,1,,7
785,10.0,,,2.0,6,4,4.0,9
786,,,,3.0,0,3,,4
787,3.0,8.0,,2.0,4,6,,5
788,10.0,,,,1,6,,9
789,,,,4.0,5,3,10.0,4
790,10.0,,,5.0,9,1,9.0,0
791,,,5.0,,3,8,,4
792,2.0,,9.0,,4,3,7.0,0
793,,9.0,9.0,2.0,0,9,3.0,4
794,7.0,0.0,1.0,,10,4,,3
795,,9.0,2.0,9.0,8,1,,4
796,,7.0,,,2,5,,9
797,,4.0,8.0,,2,6,,10
798,,,,6.0,2,7,10.0,7
799,10.0,,,,2,1,,10
800,3.0,4.0,,9.0,7,2,2.0,2
801,,,,5.0,8,7,2.0,6
802,8.0,,,3.0,4,5,,10
803,1.0,6.0,,1.0,9,7,,6
804,,7.0,,,6,4,7.0,5
805,,7.0,,,10,9,4.0,10
806,,6.0,,,7,10,5.0,5
807,8.0,9.0,,,1,3,,3
808,,2.0,,9.0,9,10,0.0,2
809,2.0,10.0,5.0,,0,5,3.0,7
810,,3.0,0.0,2.0,1,4,5.0,6
811,,,2.0,,3,10,,1
812,4.0,,1.0,,4,5,,8
813,,,,,8,5,,5
814,,6.0,,,6,3,2.0,4
815,,,,6.0,0,9,,4
816,,,,,5,6,6.0,2
817,8.0,6.0,,,5,9,0.0,5
818,0.0,,,0.0,2,9,6.0,3
819,1.0,,,10.0,6,1,4.0,8
820,,,8.0,3.0,2,0,0.0,5
821,,7.0,9.0,6.0,6,1,5.0,2
822,,,,4.0,8,1,9.0,8
823,2.0,1.0,6.0,,5,10,,6
824,,,,10.0,2,4,0.0,9
825,10.0,2.0,10.0,7.0,1,2,,9
826,,,,,2,1,,5
827,1.0,9.0,8.0,,10,10,8.0,6
828,,5.0,8.0,2.0,9,6,,9
829,,,,,5,7,,3
830,,3.0,7.0,,7,7,5.0,3
831,,,,,7,10,7.0,8
832,10.0,,9.0,,6,8,0.0,1
833,4.0,,5.0,,4,8,4.0,6
834,0.0,3.0,,,4,0,7.0,9
835,8.0,3.0,8.0,,4,9,,5
836,3.0,,,10.0,4,2,,4
837,,,,10.0,8,3,,5
838,5.0,10.0,,1.0,5,7,1.0,1
839,8.0,5.0,4.0,,4,4,,3
840,9.0,,6.0,6.0,8,9,3.0,10
841,,4.0,,,7,3,8.0,9
842,,,7.0,4.0,1,5,3.0,2
843,,,4.0,,1,0,,5
844,,3.0,4.0,,8,1,2.0,4
845,,,4.0,1.0,5,9,,4
846,,8.0,,,10,5,,8
847,5.0,,,8.0,0,1,10.0,9
848,8.0,1.0,7.0,4.0,0,3,3.0,2
849,3.0,0.0,3.0,6.0,10,10,6.0,10
850,3.0,3.0,3.0,10.0,4,5,6.0,3
851,7.0,1.0,7.0,1.0,1,3,,4
852,,4.0,,,7,4,,10
853,10.0,,7.0,3.0,1,8,4.0,2
854,6.0,,10.0,,5,9,,7
855,7.0,8.0,9.0,3.0,9,4,,8
856,9.0,,10.0,4.0,8,1,,0
857,,,7.0,0.0,3,9,,2
858,,,,,1,8,,8
859,,,10.0,,1,2,6.0,5
860,,10.0,,5.0,6,6,3.0,3
861,,7.0,,6.0,1,1,,10
862,4.0,,9.0,2.0,1,3,4.0,6
863,10.0,8.0,7.0,,10,3,7.0,6
864,,3.0,,,2,5,,1
865,2.0,2.0,1.0,8.0,9,7,0.0,10
866,,1.0,4.0,,2,0,,2
867,,,1.0,6.0,1,3,,5
868,,,,,0,3,,4
869,,,9.0,,4,9,10.0,2
870,,,1.0,10.0,5,0,9.0,0
871,4.0,,3.0,6.0,0,2,,10
872,8.0,,,,8,2,,10
873,,4.0,4.0,,6,9,7.0,10
874,,,5.0,,6,10,,7
875,,,,1.0,5,2,,8
876,9.0,6.0,,5.0,4,1,,6
877,2.0,10.0,,,6,1,,4
878,4.0,5.0,,8.0,6,10,,1
879,2.0,7.0,1.0,4.0,4,0,,6
880,1.0,,6.0,,6,7,,2
881,,,,,5,3,3.0,10
882,,,,,9,0,6.0,0
883,,2.0,,,8,2,,6
884,,,,10.0,6,2,,2
885,,,,,8,4,,8
886,,,3.0,,4,8,3.0,5
887,,,,,7,1,8.0,2
888,6.0,,5.0,7.0,6,9,7.0,5
889,6.0,,8.0,8.0,10,3,9.0,6
890,,0.0,,,6,1,4.0,7
891,,,3.0,,3,10,10.0,1
892,,0.0,4.0,,7,0,,3
893,0.0,,5.0,5.0,2,7,9.0,5
894,,,,,7,0,,10
895,,9.0,,1.0,1,9,4.0,9
896,,6.0,6.0,6.0,8,5,,0
897,,,,6.0,4,0,,9
898,7.0,5.0,10.0,6.0,5,2,,4
899,7.0,,,,0,6,4.0,6
900,5.0,9.0,8.0,3.0,2,9,10.0,10
901,,,0.0,,5,2,,7
902,10.0,7.0,6.0,,10,8,,4
903,2.0,10.0,,,8,0,8.0,10
904,,,2.0,,9,8,,7
905,,10.0,,,5,0,,6
906,7.0,,1.0,,8,8,8.0,4
907,6.0,,6.0,,9,5,6.0,7
908,8.0,6.0,4.0,,0,1,,1
909,,6.0,5.0,,8,4,8.0,1
910,3.0,7.0,,,1,7,,5
911,5.0,,,,9,9,,7
912,,0.0,,6.0,8,2,,6
913,4.0,,,,3,4,10.0,2
914,,,,,5,7,,3
915,,,,,8,7,4.0,2
916,0.0,0.0,6.0,,3,9,,2
917,5.0,,1.0,10.0,9,1,,1
918,,,,,10,2,4.0,1
919,10.0,,,,2,9,8.0,10
920,4.0,9.0,,,8,6,3.0,9
921,4.0,2.0,,7.0,8,6,,3
922,,7.0,,3.0,4,3,,0
923,,,,,10,3,,4
924,9.0,,,10.0,1,8,,9
925,1.0,,6.0,3.0,0,8,6.0,4
926,8.0,0.0,1.0,,6,9,,8
927,7.0,,9.0,,9,3,7.0,10
928,,8.0,,,7,0,,2
929,3.0,4.0,6.0,0.0,1,5,5.0,2
930,,3.0,,1.0,10,8,10.0,8
931,6.0,,,,10,7,,0
932,2.0,,0.0,,10,9,6.0,10
933,3.0,,1.0,,9,1,7.0,8
934,5.0,6.0,1.0,0.0,8,7,9.0,9
935,,9.0,5.0,5.0,5,10,,2
936,,,,,5,7,7.0,1
937,8.0,,0.0,6.0,3,7,,8
938,5.0,2.0,7.0,,7,8,9.0,6
939,7.0,,,,10,5,5.0,4
940,4.0,1.0,,8.0,6,2,,8
941,,2.0,,,10,1,2.0,3
942,,1.0,2.0,,0,7,9.0,8
943,2.0,,,,6,7,3.0,10
944,1.0,,8.0,3.0,6,0,5.0,3
945,7.0,3.0,,,0,10,8.0,5
946,,7.0,,5.0,7,7,,8
947,,,,10.0,1,3,7.0,7
948,,10.0,,,4,6,8.0,9
949,9.0,3.0,10.0,6.0,2,3,,10
950,1.0,9.0,7.0,,3,5,,6
951,1.0,,1.0,,2,5,5.0,7
952,4.0,3.0,,,0,6,,5
953,,,9.0,,8,4,,6
954,,1.0,2.0,8.0,1,0,8.0,0
955,,1.0,6.0,2.0,9,2,,0
956,,,,,1,4,6.0,3
957,,,,,9,3,1.0,6
958,,2.0,2.0,9.0,0,8,2.0,6
959,,,3.0,,8,0,,7
960,8.0,4.0,6.0,,0,10,,2
961,,,0.0,,4,9,,2
962,4.0,10.0,,,6,4,9.0,6
963,2.0,,,,1,3,1.0,3
964,7.0,,2.0,8.0,7,3,,2
965,8.0,,,2.0,9,3,10.0,2
966,,10.0,,6.0,8,5,2.0,5
967,,,0.0,0.0,7,5,,4
968,6.0,4.0,,10.0,0,10,,2
969,,9.0,5.0,,4,7,,10
970,,9.0,,10.0,6,9,0.0,9
971,2.0,7.0,0.0,,1,10,,3
972,,,8.0,0.0,9,5,,9
973,,,,,5,6,8.0,5
974,,,,,4,7,,10
975,6.0,6.0,,2.0,0,5,,3
976,,,5.0,,8,9,9.0,1
977,,,3.0,,10,6,,9
978,5.0,,7.0,9.0,8,9,9.0,8
979,,,8.0,,3,8,10.0,7
980,,2.0,7.0,,9,8,,1
981,10.0,,7.0,,6,6,,7
982,,7.0,,7.0,0,0,5.0,1
983,1.0,1.0,,,6,5,2.0,9
984,6.0,,6.0,7.0,2,10,,6
985,,4.0,6.0,,9,0,,8
986,,,,,2,6,10.0,2
987,,8.0,,,2,8,,3
988,3.0,1.0,10.0,8.0,8,5,,2
989,7.0,,,,8,10,,0
990,9.0,2.0,,,1,2,,3
991,0.0,,9.0,10.0,0,4,,5
992,,,,,9,7,0.0,7
993,,3.0,,,7,9,,2
994,,4.0,,,10,9,7.0,5
995,,1.0,,,1,9,5.0,3
996,,8.0,,7.0,6,5,1.0,8
997,8.0,4.0,0.0,7.0,7,7,1.0,8
998,9.0,,,10.0,8,3,,4
999,,9.0,10.0,,5,4,9.0,10
