,0,1,2,3,4,5
820,6.0,,0.0,,5.0,0.0
821,,,,,,8.0
822,0.0,,6.0,9.0,0.0,
823,1.0,,6.0,1.0,2.0,0.0
824,,,,,5.0,0.0
825,,9.0,1.0,,,
826,,4.0,9.0,,,
827,,,,,7.0,
828,10.0,,1.0,7.0,5.0,7.0
829,0.0,,,,0.0,1.0
830,1.0,9.0,,,0.0,2.0
831,3.0,,,4.0,3.0,
832,,,,0.0,,7.0
833,3.0,5.0,10.0,7.0,8.0,5.0
834,,,9.0,,3.0,
835,0.0,,9.0,,,0.0
836,,3.0,8.0,6.0,,
837,1.0,0.0,,,8.0,4.0
838,2.0,1.0,,9.0,,
839,,,,,4.0,5.0
840,9.0,,,,4.0,
841,7.0,9.0,,,,
842,,,,10.0,8.0,
843,8.0,,1.0,0.0,,
844,3.0,,4.0,4.0,,
845,6.0,6.0,0.0,,7.0,
846,,9.0,8.0,,,5.0
847,,,7.0,2.0,,9.0
848,,,,,4.0,10.0
849,9.0,5.0,3.0,,1.0,7.0
850,1.0,,6.0,,,
851,6.0,,,7.0,7.0,
852,6.0,2.0,7.0,,,
853,,3.0,,1.0,10.0,
854,6.0,0.0,,1.0,,
855,,5.0,,,5.0,
856,,,,7.0,,
857,,4.0,,5.0,,
858,6.0,,9.0,,,
859,,3.0,8.0,,5.0,8.0
860,8.0,6.0,2.0,8.0,,7.0
861,,4.0,8.0,2.0,,
862,8.0,,,,,4.0
863,3.0,9.0,8.0,,3.0,
864,,4.0,2.0,,4.0,5.0
865,,,,9.0,,4.0
866,,1.0,,,6.0,10.0
867,,8.0,,9.0,,10.0
868,,,1.0,1.0,,5.0
869,7.0,,6.0,,,
870,3.0,,,,,
871,3.0,,6.0,,9.0,2.0
872,,,8.0,,,
873,,0.0,6.0,,3.0,
874,10.0,,2.0,,2.0,5.0
875,,7.0,,,,4.0
876,,9.0,4.0,,,
877,10.0,9.0,,,,
878,6.0,,,,,
879,7.0,0.0,,,5.0,7.0
880,,10.0,,8.0,,
881,8.0,2.0,1.0,9.0,3.0,7.0
882,6.0,,,10.0,7.0,6.0
883,9.0,,,1.0,,
884,10.0,,,3.0,,
885,0.0,,,6.0,7.0,
886,10.0,9.0,,,9.0,
887,,,,3.0,,
888,,0.0,4.0,,,
889,1.0,9.0,,,1.0,1.0
890,3.0,,0.0,,6.0,
891,,10.0,,,,7.0
892,,10.0,4.0,9.0,2.0,
893,,,,2.0,9.0,1.0
894,6.0,7.0,,,,
895,8.0,3.0,,8.0,,7.0
896,,,,,,3.0
897,,1.0,,,0.0,9.0
898,6.0,6.0,10.0,,8.0,
899,6.0,,,0.0,3.0,
900,,,9.0,,2.0,
901,,8.0,,9.0,,
902,4.0,,,,,5.0
903,,,,,,
904,6.0,0.0,3.0,,2.0,
905,3.0,,,,,
906,6.0,,,4.0,4.0,2.0
907,10.0,,10.0,,,
908,,,7.0,,7.0,0.0
909,6.0,3.0,8.0,6.0,,
910,1.0,1.0,,,1.0,8.0
911,,7.0,,1.0,,
912,3.0,2.0,9.0,,,4.0
913,,,8.0,0.0,,
914,,5.0,,5.0,,
915,,9.0,10.0,5.0,3.0,
916,7.0,,,,,6.0
917,,5.0,,8.0,6.0,
918,,1.0,3.0,10.0,,4.0
919,4.0,5.0,,5.0,,
920,,6.0,7.0,1.0,0.0,
921,,8.0,,8.0,8.0,
922,4.0,0.0,,10.0,1.0,3.0
923,6.0,,4.0,,10.0,
924,0.0,,,5.0,,4.0
925,,,,4.0,0.0,
926,6.0,,3.0,9.0,8.0,
927,4.0,8.0,,,,
928,,,,,3.0,9.0
929,,2.0,10.0,4.0,,
930,5.0,,10.0,1.0,1.0,3.0
931,1.0,6.0,3.0,5.0,2.0,
932,5.0,,1.0,5.0,7.0,
933,,,5.0,,10.0,
934,,,,7.0,4.0,7.0
935,,,,4.0,9.0,
936,,7.0,2.0,1.0,,
937,,,4.0,,6.0,
938,4.0,0.0,6.0,,0.0,
939,,2.0,9.0,9.0,5.0,
940,,10.0,6.0,3.0,4.0,
941,8.0,9.0,,,,
942,,,10.0,3.0,,
943,8.0,,4.0,,,
944,9.0,,8.0,,,
945,,,,,4.0,
946,9.0,8.0,,,,9.0
947,0.0,4.0,,9.0,6.0,9.0
948,10.0,5.0,8.0,9.0,,10.0
949,,,2.0,,10.0,0.0
950,,6.0,9.0,3.0,6.0,
951,,,7.0,,,
952,,,,1.0,,
953,,1.0,,,9.0,3.0
954,2.0,9.0,5.0,6.0,8.0,6.0
955,,9.0,0.0,,,
956,4.0,7.0,6.0,9.0,,7.0
957,10.0,,,,6.0,
958,6.0,,,6.0,1.0,
959,0.0,9.0,,,,
960,,4.0,,,,9.0
961,,3.0,5.0,,7.0,
962,,,,,,
963,,3.0,,4.0,8.0,10.0
964,,,9.0,7.0,10.0,
965,2.0,,9.0,2.0,,7.0
966,3.0,,,,,
967,,3.0,7.0,,,
968,,5.0,,,3.0,
969,4.0,,1.0,,,
970,7.0,2.0,6.0,7.0,,2.0
971,,,8.0,,,
972,0.0,,3.0,,,
973,,2.0,,0.0,,
974,10.0,,8.0,5.0,,
975,,,,,10.0,
976,8.0,8.0,,,,2.0
977,0.0,,,1.0,,2.0
978,3.0,,10.0,,,
979,1.0,6.0,5.0,,1.0,2.0
980,,0.0,10.0,5.0,,3.0
981,,2.0,8.0,10.0,5.0,
982,9.0,,10.0,,,
983,0.0,6.0,,,,3.0
984,,,0.0,,3.0,0.0
985,2.0,,,,10.0,1.0
986,,,5.0,6.0,,
987,,6.0,,6.0,,
988,,,8.0,9.0,2.0,
989,,,2.0,,7.0,
990,,2.0,7.0,4.0,,5.0
991,0.0,,6.0,,,
992,0.0,,4.0,,,
993,,0.0,,,8.0,
994,,6.0,,10.0,,10.0
995,,,,5.0,,
996,,2.0,,3.0,,2.0
997,,8.0,6.0,,9.0,2.0
998,,,4.0,6.0,,7.0
999,,,,,9.0,0.0
