,0,1,2,3,4,5,6,7,8
604,,10.0,,,0,0.0,3.0,3,5
605,2.0,,4.0,,2,,,7,3
606,,,2.0,,5,,1.0,6,1
607,1.0,,4.0,0.0,1,4.0,6.0,9,1
608,8.0,,,3.0,1,,,5,5
609,,,,1.0,4,,,6,10
610,,,1.0,10.0,8,8.0,,5,0
611,,,7.0,6.0,8,0.0,7.0,7,0
612,2.0,6.0,6.0,,2,1.0,10.0,1,4
613,10.0,,,6.0,5,1.0,8.0,2,1
614,,,,1.0,9,,0.0,5,5
615,,5.0,9.0,,8,,5.0,9,10
616,1.0,,5.0,6.0,1,,,2,2
617,6.0,6.0,8.0,,5,,,2,0
618,,9.0,,,9,6.0,,5,9
619,,6.0,,,4,,,10,8
620,4.0,6.0,,,8,1.0,,4,9
621,10.0,,,,4,,8.0,0,7
622,8.0,7.0,8.0,,1,4.0,,6,10
623,9.0,,,3.0,1,9.0,,8,10
624,7.0,0.0,3.0,2.0,5,9.0,4.0,1,7
625,1.0,,,,9,10.0,,6,2
626,,,,,5,,,4,0
627,,,,,5,,,0,5
628,,,,,3,,1.0,2,7
629,,,,,9,9.0,2.0,9,0
630,,,4.0,1.0,5,0.0,,5,6
631,,2.0,5.0,9.0,3,,,10,0
632,7.0,1.0,,,2,3.0,,6,9
633,,10.0,10.0,6.0,3,5.0,,2,7
634,10.0,,1.0,,0,,,1,4
635,,2.0,1.0,,3,6.0,1.0,5,0
636,,,10.0,,4,3.0,,2,9
637,5.0,1.0,1.0,1.0,5,,9.0,2,6
638,2.0,,7.0,,6,6.0,,7,3
639,0.0,,6.0,,4,2.0,,2,6
640,9.0,3.0,3.0,,5,0.0,,4,2
641,,8.0,2.0,,9,,,1,2
642,4.0,7.0,,,10,8.0,,2,2
643,,,2.0,2.0,9,3.0,,10,5
644,2.0,5.0,10.0,,0,,,4,6
645,6.0,10.0,3.0,3.0,6,,3.0,1,2
646,,4.0,2.0,9.0,8,2.0,,0,8
647,6.0,7.0,,,4,,1.0,2,5
648,,,,,2,,7.0,8,8
649,,,,7.0,10,,,8,0
650,4.0,,,,9,4.0,0.0,10,3
651,,,5.0,10.0,7,,,6,2
652,4.0,2.0,9.0,,4,5.0,10.0,3,2
653,5.0,4.0,7.0,7.0,5,3.0,2.0,0,9
654,2.0,4.0,9.0,,6,,10.0,8,9
655,,9.0,,,4,2.0,1.0,10,5
656,,4.0,9.0,,8,2.0,,5,5
657,2.0,4.0,,2.0,3,,,8,4
658,,9.0,10.0,,3,,,5,0
659,,,,2.0,7,,7.0,7,3
660,,,,,6,,,10,9
661,0.0,10.0,7.0,,6,10.0,,6,10
662,,5.0,8.0,,7,8.0,,7,7
663,8.0,,,,9,3.0,,8,1
664,8.0,7.0,5.0,8.0,6,,3.0,2,8
665,8.0,8.0,,5.0,8,7.0,2.0,3,7
666,10.0,,7.0,10.0,3,,,3,7
667,,3.0,,10.0,10,,,6,10
668,,,,3.0,9,,3.0,9,10
669,,,7.0,,9,,,0,6
670,,,2.0,,0,,,4,2
671,,,7.0,0.0,9,,,9,6
672,1.0,,,4.0,1,,,8,9
673,7.0,,0.0,,7,2.0,,2,8
674,,,,,0,,,7,9
675,7.0,,2.0,,7,3.0,,7,1
676,,8.0,,1.0,5,,9.0,9,9
677,,,,,2,,,7,6
678,7.0,9.0,,,6,7.0,,1,4
679,,,7.0,,6,2.0,6.0,7,8
680,,7.0,7.0,3.0,0,,10.0,0,6
681,,,10.0,10.0,10,,,4,4
682,,5.0,8.0,,9,8.0,,1,5
683,,5.0,5.0,,4,2.0,,7,3
684,,5.0,,,6,,,9,7
685,3.0,6.0,4.0,1.0,1,6.0,,10,9
686,,,1.0,,3,,,0,7
687,8.0,2.0,4.0,,2,2.0,5.0,7,5
688,9.0,7.0,,8.0,9,,,9,0
689,,8.0,,,6,3.0,1.0,1,5
690,8.0,,3.0,,1,,,6,9
691,,1.0,9.0,3.0,4,9.0,4.0,8,9
692,,,4.0,4.0,4,8.0,6.0,3,3
693,10.0,5.0,,6.0,3,,,2,2
694,,,10.0,8.0,1,2.0,,7,0
695,3.0,,,8.0,7,,9.0,8,2
696,6.0,,10.0,2.0,4,,5.0,2,5
697,9.0,4.0,,1.0,4,,,0,5
698,1.0,1.0,,,0,4.0,8.0,2,0
699,,,10.0,,8,1.0,,3,3
700,,8.0,,2.0,4,,6.0,2,7
701,7.0,9.0,,,1,4.0,,4,9
702,0.0,,,10.0,10,,5.0,0,0
703,,4.0,,6.0,0,2.0,,7,9
704,6.0,,8.0,1.0,5,,,10,2
705,7.0,6.0,10.0,,3,3.0,9.0,6,10
706,,,,1.0,4,2.0,,9,7
707,,,,,2,,,4,2
708,5.0,,6.0,0.0,10,,,7,10
709,10.0,,9.0,,8,9.0,,8,7
710,6.0,9.0,1.0,,4,0.0,10.0,3,1
711,8.0,,,2.0,0,7.0,,9,0
712,3.0,4.0,9.0,10.0,3,,,4,8
713,,4.0,2.0,,10,,3.0,1,4
714,,2.0,,,6,5.0,,7,7
715,6.0,1.0,4.0,,10,10.0,,5,7
716,,,1.0,2.0,7,,2.0,6,4
717,9.0,,4.0,,2,,6.0,5,0
718,5.0,,3.0,,6,,,4,4
719,,,,7.0,6,0.0,3.0,0,5
720,3.0,6.0,0.0,1.0,10,,1.0,1,9
721,5.0,,4.0,,3,,4.0,0,8
722,0.0,5.0,,,5,10.0,10.0,8,7
723,8.0,0.0,,,3,5.0,,1,0
724,,3.0,,8.0,2,,,4,1
725,3.0,0.0,9.0,,10,,1.0,8,7
726,,5.0,,,2,0.0,1.0,6,8
727,10.0,6.0,4.0,8.0,2,5.0,9.0,4,0
728,,7.0,,,5,,,2,7
729,,,9.0,,6,,9.0,7,10
730,,,7.0,,3,5.0,,0,7
731,,4.0,0.0,,10,8.0,5.0,2,0
732,,,1.0,5.0,5,,5.0,8,1
733,,,,8.0,6,5.0,,1,9
734,1.0,,,3.0,3,,,0,1
735,2.0,3.0,,10.0,1,,9.0,1,3
736,7.0,,10.0,,10,,,7,0
737,7.0,3.0,10.0,,4,6.0,8.0,2,0
738,,1.0,7.0,6.0,5,7.0,,5,9
739,,,10.0,,9,,,6,7
740,8.0,,,,1,,1.0,0,4
741,,,,8.0,4,9.0,10.0,5,5
742,,8.0,,1.0,1,2.0,,0,2
743,6.0,,7.0,7.0,5,,,6,7
744,,10.0,,2.0,0,2.0,,9,6
745,,,7.0,,7,4.0,9.0,0,1
746,,,5.0,,4,8.0,,5,9
747,,9.0,,4.0,6,,,2,10
748,,,,,6,,,5,6
749,,5.0,5.0,,0,7.0,10.0,3,4
750,9.0,,,,2,,,2,10
751,,0.0,9.0,,1,,7.0,4,6
752,,,,3.0,1,,7.0,7,3
753,10.0,9.0,2.0,,8,0.0,,8,0
754,,0.0,,,5,10.0,3.0,7,6
755,,8.0,,6.0,9,5.0,,6,3
756,,2.0,0.0,0.0,6,,,4,8
757,,3.0,,9.0,4,10.0,6.0,3,7
758,2.0,,,1.0,7,10.0,8.0,5,7
759,,0.0,,,7,2.0,3.0,0,5
760,,,10.0,3.0,1,,0.0,0,9
761,7.0,0.0,,,9,9.0,2.0,7,10
762,,0.0,,,3,5.0,,7,2
763,2.0,6.0,,0.0,3,4.0,,3,6
764,5.0,,9.0,4.0,6,,9.0,7,4
765,,,,,8,,,2,7
766,3.0,,,4.0,4,,,10,5
767,3.0,7.0,,3.0,3,,,6,3
768,,4.0,,0.0,2,,2.0,3,3
769,,,4.0,0.0,3,,6.0,3,4
770,0.0,,0.0,,1,3.0,6.0,8,7
771,6.0,2.0,,,6,3.0,0.0,10,7
772,10.0,,,,10,,9.0,0,3
773,1.0,,,,7,6.0,2.0,3,3
774,2.0,10.0,2.0,2.0,3,5.0,,4,5
775,,5.0,,8.0,8,,,10,3
776,6.0,,7.0,,3,,,7,2
777,,,4.0,,0,10.0,1.0,10,2
778,,1.0,,7.0,3,,,0,3
779,,2.0,,5.0,5,5.0,2.0,2,2
780,,0.0,,,10,,,4,1
781,,,1.0,,0,7.0,,2,3
782,,,,,10,0.0,9.0,9,9
783,,5.0,9.0,9.0,4,,,1,7
784,,,3.0,,0,,,7,7
785,3.0,4.0,4.0,,2,0.0,,3,7
786,4.0,2.0,,2.0,3,1.0,,6,1
787,,0.0,1.0,,9,,8.0,9,10
788,,,,,10,7.0,,9,7
789,2.0,,,,5,,,2,7
790,5.0,,,0.0,7,,2.0,1,8
791,,6.0,,,7,,,5,6
792,,,,4.0,4,,,5,9
793,,,,8.0,1,,,3,2
794,7.0,,,0.0,2,,5.0,10,5
795,,3.0,,,8,,,8,0
796,3.0,,1.0,,1,9.0,,8,3
797,9.0,,,,8,,4.0,2,1
798,4.0,,4.0,0.0,1,,,1,4
799,,,,,3,,5.0,10,10
800,,,7.0,6.0,4,,2.0,7,4
801,10.0,,5.0,,4,6.0,2.0,9,4
802,1.0,8.0,3.0,,9,,,4,2
803,6.0,,6.0,,1,,,3,2
804,1.0,2.0,,,7,10.0,,1,2
805,,,,10.0,0,,,10,5
806,,9.0,,10.0,3,5.0,1.0,3,4
807,,4.0,2.0,9.0,6,,5.0,9,2
808,,6.0,8.0,,1,,,6,4
809,,,,2.0,6,,,10,3
810,,,,,3,,1.0,4,0
811,,6.0,,4.0,9,7.0,,2,6
812,8.0,9.0,,10.0,10,9.0,,7,10
813,,,,,0,,,6,5
814,9.0,1.0,,,7,10.0,,1,8
815,10.0,,,0.0,5,,8.0,7,4
816,5.0,,,2.0,2,,9.0,7,7
817,,,7.0,0.0,4,,2.0,3,5
818,,,5.0,,2,2.0,,5,4
819,6.0,4.0,,3.0,10,,6.0,10,10
820,,,1.0,8.0,3,,5.0,2,2
821,,,,,8,,,7,4
822,10.0,7.0,,,4,,,9,10
823,,,4.0,,5,,9.0,8,6
824,,0.0,7.0,7.0,3,0.0,,0,4
825,,1.0,1.0,7.0,10,10.0,10.0,1,7
826,,,0.0,,3,2.0,8.0,8,1
827,,,,,4,,,9,7
828,,,,,7,3.0,,9,3
829,,,,,5,7.0,,7,0
830,4.0,,,,4,7.0,,0,2
831,6.0,9.0,1.0,7.0,6,8.0,8.0,2,7
832,10.0,,8.0,1.0,1,7.0,,4,4
833,9.0,,9.0,,7,,5.0,2,4
834,6.0,,5.0,4.0,8,,10.0,5,5
835,,10.0,3.0,4.0,1,1.0,6.0,9,1
836,,,,,10,5.0,,6,8
837,,4.0,,,7,,,6,0
838,5.0,2.0,9.0,,1,10.0,,8,9
839,7.0,10.0,2.0,,1,,,10,7
840,7.0,,7.0,,1,,,4,10
841,7.0,,5.0,6.0,1,,,9,5
842,,10.0,8.0,,7,,10.0,4,9
843,7.0,6.0,,,9,2.0,,4,7
844,,,,5.0,8,6.0,,3,10
845,10.0,5.0,7.0,,3,,6.0,6,10
846,,3.0,9.0,,9,,,8,6
847,,,9.0,,5,7.0,6.0,8,9
848,,,,,4,,,1,8
849,5.0,9.0,,3.0,9,10.0,,3,4
850,1.0,,,8.0,2,1.0,,7,3
851,,,,,7,2.0,,8,1
852,9.0,,6.0,,4,10.0,,2,10
853,,,8.0,0.0,1,2.0,,9,9
854,6.0,,2.0,,1,10.0,,8,5
855,4.0,10.0,4.0,0.0,10,,,9,4
856,0.0,,8.0,,4,2.0,9.0,7,9
857,,0.0,,,5,,,0,2
858,,,,,5,,9.0,9,1
859,7.0,,,,4,,4.0,7,1
860,1.0,,,9.0,3,,5.0,5,6
861,0.0,,,9.0,3,,,1,10
862,,1.0,,,3,,0.0,6,8
863,6.0,1.0,,1.0,10,,2.0,10,8
864,,6.0,,,8,1.0,8.0,3,10
865,10.0,,6.0,4.0,9,7.0,6.0,9,10
866,,5.0,,,2,,1.0,9,1
867,,5.0,1.0,10.0,3,,,2,2
868,10.0,,1.0,5.0,8,,5.0,10,0
869,,4.0,,,7,,3.0,6,5
870,0.0,,,,10,3.0,,9,6
871,0.0,2.0,4.0,,3,,0.0,3,2
872,10.0,,6.0,6.0,4,1.0,5.0,9,9
873,2.0,,,10.0,0,,,10,6
874,,,2.0,,3,,,7,1
875,7.0,1.0,4.0,,7,,,9,2
876,0.0,,,5.0,3,,,0,3
877,,,,,8,,9.0,6,0
878,0.0,10.0,,,5,,2.0,10,8
879,6.0,,,9.0,3,,,6,5
880,,,1.0,0.0,2,,10.0,1,0
881,7.0,,,,9,0.0,,2,2
882,,1.0,,9.0,10,8.0,,8,2
883,8.0,1.0,6.0,6.0,1,8.0,,10,10
884,2.0,7.0,6.0,,1,3.0,,4,5
885,7.0,,,0.0,6,5.0,6.0,1,9
886,2.0,2.0,,,0,2.0,,1,10
887,,0.0,5.0,7.0,9,9.0,,7,2
888,,0.0,,7.0,2,,,1,6
889,,2.0,,,3,,,2,5
890,,,,,7,,,10,7
891,9.0,9.0,2.0,3.0,1,,,9,8
892,10.0,3.0,,7.0,0,6.0,,0,2
893,,,,,7,,,6,1
894,,,,1.0,8,0.0,8.0,10,0
895,,,9.0,3.0,6,,,3,7
896,,5.0,,10.0,0,2.0,8.0,5,4
897,,,8.0,3.0,8,,3.0,6,7
898,2.0,,0.0,,8,3.0,,10,2
899,1.0,6.0,,3.0,0,6.0,,9,10
900,,,,,7,2.0,,5,10
901,,3.0,9.0,9.0,9,,,9,0
902,0.0,,,1.0,7,10.0,0.0,2,4
903,,2.0,1.0,,0,,,9,1
904,,,0.0,5.0,10,5.0,10.0,7,8
905,,,,2.0,6,,8.0,9,4
906,2.0,3.0,3.0,,6,,,5,1
907,,,,3.0,7,,,9,10
908,10.0,5.0,,,9,,6.0,6,5
909,9.0,8.0,5.0,5.0,6,,6.0,4,8
910,,8.0,0.0,,9,8.0,,5,7
911,,,,10.0,9,8.0,,0,1
912,,1.0,,7.0,7,1.0,,6,7
913,,,,,5,,3.0,7,0
914,,4.0,,,9,,3.0,5,10
915,,,9.0,9.0,4,0.0,7.0,0,5
916,,7.0,10.0,,7,,,7,3
917,,,2.0,8.0,0,10.0,0.0,4,10
918,,,,,1,,10.0,8,6
919,,7.0,,,2,,0.0,7,6
920,,,6.0,1.0,10,,,10,7
921,,,7.0,,1,,6.0,8,4
922,1.0,,,7.0,10,8.0,,8,5
923,,,8.0,,0,,,7,0
924,,,,10.0,0,9.0,3.0,4,2
925,6.0,3.0,,0.0,5,,,5,4
926,,,,9.0,5,4.0,8.0,8,3
927,,,,0.0,0,,,1,10
928,,3.0,,,8,,,1,10
929,,,9.0,9.0,8,1.0,,2,9
930,,,2.0,5.0,1,5.0,,3,9
931,,2.0,7.0,10.0,5,6.0,,8,10
932,3.0,,,,2,10.0,0.0,10,5
933,0.0,5.0,0.0,,5,0.0,,0,5
934,7.0,,,,6,,3.0,9,1
935,9.0,,2.0,6.0,6,,10.0,8,2
936,5.0,10.0,1.0,0.0,4,5.0,,5,10
937,,,,0.0,2,1.0,,4,5
938,,,,1.0,10,,7.0,7,9
939,9.0,10.0,2.0,2.0,5,,,3,6
940,3.0,,2.0,2.0,0,4.0,,2,5
941,,4.0,2.0,4.0,4,6.0,,4,3
942,,2.0,,9.0,7,,5.0,5,6
943,0.0,,,1.0,8,5.0,,6,1
944,9.0,9.0,,9.0,8,9.0,,8,0
945,,1.0,,2.0,4,,,9,10
946,10.0,6.0,,9.0,8,7.0,1.0,0,0
947,9.0,6.0,1.0,,7,0.0,,7,4
948,8.0,4.0,,,5,3.0,,2,4
949,5.0,2.0,,6.0,9,,1.0,0,6
950,5.0,9.0,,,0,10.0,,8,9
951,5.0,,,9.0,5,3.0,7.0,5,3
952,3.0,9.0,,9.0,2,3.0,1.0,9,3
953,10.0,,4.0,,3,7.0,,0,5
954,,,4.0,9.0,3,9.0,10.0,4,7
955,,3.0,8.0,,2,2.0,8.0,8,1
956,1.0,8.0,7.0,,5,,4.0,1,2
957,,5.0,9.0,2.0,5,,,3,8
958,,4.0,2.0,9.0,8,9.0,9.0,8,10
959,,8.0,,7.0,1,,,6,1
960,,1.0,,0.0,5,10.0,10.0,0,8
961,10.0,,,6.0,4,5.0,8.0,10,3
962,9.0,,,8.0,1,7.0,,3,3
963,0.0,,9.0,,3,,,2,3
964,,,,6.0,9,7.0,2.0,8,3
965,4.0,,4.0,4.0,4,,7.0,7,6
966,9.0,,8.0,4.0,5,8.0,,2,6
967,8.0,,,,4,7.0,,9,1
968,5.0,,,10.0,10,1.0,,3,4
969,,9.0,,4.0,8,1.0,,3,5
970,8.0,1.0,,,7,,10.0,9,6
971,4.0,2.0,,,0,,,4,4
972,,4.0,1.0,,10,,10.0,4,0
973,,0.0,,,9,6.0,,9,10
974,,5.0,9.0,,2,1.0,6.0,6,10
975,,9.0,6.0,,3,,5.0,5,3
976,0.0,,,8.0,6,10.0,9.0,5,5
977,,,,4.0,3,,1.0,8,4
978,,,5.0,,0,,1.0,4,10
979,,,9.0,,7,,,3,1
980,,4.0,,1.0,5,7.0,0.0,4,5
981,,,,6.0,7,,0.0,3,10
982,10.0,2.0,10.0,5.0,3,10.0,,9,3
983,,,,8.0,2,0.0,10.0,10,4
984,0.0,,,0.0,7,0.0,,7,3
985,10.0,1.0,,2.0,7,,2.0,8,2
986,9.0,5.0,7.0,,10,,,9,5
987,,,,9.0,1,3.0,6.0,2,7
988,4.0,3.0,,5.0,1,7.0,,2,4
989,0.0,,7.0,,1,,9.0,0,7
990,5.0,5.0,,,9,,6.0,0,10
991,3.0,2.0,,,9,,,7,8
992,1.0,8.0,1.0,,0,,0.0,5,10
993,7.0,5.0,,,4,,3.0,4,5
994,2.0,1.0,2.0,10.0,1,4.0,,2,2
995,6.0,3.0,,,2,7.0,5.0,2,1
996,,0.0,2.0,,7,,,6,7
997,,,,9.0,8,2.0,7.0,8,0
998,,,,10.0,5,6.0,,1,9
999,7.0,9.0,,,5,,,6,3
