,0,1,2,3,4,5,6,7,8
651,7,,2.0,9,5,10,,3,4
652,3,,,1,0,9,,9,6
653,2,,5.0,2,10,8,4.0,7,7
654,9,6.0,3.0,5,1,5,2.0,6,1
655,4,,9.0,1,4,1,2.0,10,1
656,10,,,5,1,2,,9,5
657,9,3.0,,3,2,2,,10,2
658,9,,6.0,4,7,2,,2,7
659,7,10.0,,8,6,8,10.0,3,3
660,3,,,3,10,4,4.0,9,8
661,3,,7.0,7,0,9,3.0,10,2
662,6,,4.0,3,0,1,0.0,5,7
663,6,5.0,,3,10,1,3.0,6,1
664,8,2.0,8.0,5,5,5,2.0,5,8
665,7,8.0,5.0,7,1,5,,8,5
666,4,5.0,,2,8,4,,2,3
667,6,,9.0,1,0,8,,2,8
668,9,,4.0,2,10,6,9.0,0,8
669,4,,2.0,5,2,3,,2,1
670,9,4.0,,1,2,5,,1,4
671,6,7.0,10.0,8,8,6,1.0,2,0
672,2,,7.0,9,5,8,,7,9
673,7,9.0,1.0,9,6,9,6.0,5,1
674,7,5.0,,10,1,2,8.0,3,9
675,3,,,1,2,6,0.0,9,0
676,8,,5.0,5,1,6,10.0,7,9
677,10,6.0,10.0,0,10,2,,5,6
678,4,,,7,10,9,6.0,9,9
679,1,9.0,,8,6,10,,9,1
680,6,4.0,,2,6,5,,4,2
681,8,,0.0,2,4,0,,10,3
682,1,0.0,,6,0,7,3.0,10,1
683,7,2.0,,5,5,0,0.0,1,9
684,3,,,9,8,7,2.0,2,3
685,2,0.0,7.0,3,7,3,,2,4
686,3,,,5,7,7,,1,3
687,6,4.0,,9,1,3,9.0,6,10
688,8,,,8,0,5,,8,3
689,8,6.0,4.0,9,5,8,0.0,8,2
690,1,1.0,2.0,1,3,4,,2,6
691,8,6.0,,7,2,2,10.0,10,1
692,7,5.0,,2,1,1,,9,2
693,10,,5.0,1,0,6,6.0,5,2
694,6,,,10,2,8,9.0,9,1
695,1,,0.0,9,4,6,1.0,1,8
696,5,1.0,7.0,1,0,8,6.0,3,1
697,10,,1.0,6,7,8,,2,6
698,8,3.0,5.0,9,5,7,8.0,2,0
699,9,10.0,10.0,8,8,9,8.0,8,1
700,1,,7.0,9,7,5,9.0,4,2
701,8,,7.0,4,0,0,10.0,3,9
702,4,5.0,,6,3,1,9.0,9,8
703,0,8.0,2.0,6,1,8,,0,6
704,1,,,1,10,5,6.0,0,5
705,4,6.0,7.0,9,7,10,4.0,4,9
706,4,5.0,8.0,10,2,0,3.0,4,0
707,6,,10.0,8,4,4,,10,9
708,0,,7.0,1,4,5,,4,9
709,4,,7.0,7,7,9,2.0,7,6
710,2,,3.0,6,0,0,,0,3
711,0,10.0,,7,4,1,4.0,6,5
712,1,2.0,,2,2,7,,7,2
713,0,,,2,5,7,5.0,0,7
714,5,,,3,7,5,,10,9
715,4,,,6,6,10,8.0,4,2
716,6,,,2,10,1,10.0,4,10
717,6,,6.0,9,7,9,5.0,9,8
718,7,2.0,,8,0,9,,2,6
719,5,6.0,8.0,5,2,4,,2,10
720,0,,,8,10,5,7.0,10,7
721,3,,,10,2,5,,4,5
722,4,,,5,4,6,6.0,3,7
723,10,,,9,9,6,6.0,9,8
724,7,0.0,9.0,1,9,9,1.0,3,3
725,6,5.0,2.0,5,1,2,,6,7
726,0,3.0,8.0,5,4,9,,10,8
727,1,3.0,,5,5,10,4.0,3,2
728,5,9.0,2.0,9,10,10,,1,8
729,8,,8.0,3,2,0,7.0,2,7
730,2,10.0,3.0,1,8,9,,0,3
731,2,5.0,,5,4,1,,8,4
732,1,,,2,6,10,5.0,0,10
733,7,7.0,0.0,5,5,2,,0,0
734,10,,,8,2,10,,2,8
735,4,,6.0,6,2,9,10.0,3,3
736,6,5.0,9.0,1,4,9,5.0,10,1
737,2,,,1,2,8,2.0,10,0
738,6,,,10,10,0,,4,0
739,2,3.0,7.0,4,2,3,,7,0
740,1,,1.0,4,9,9,4.0,3,1
741,3,10.0,,10,10,0,,6,0
742,0,,,5,5,3,,3,3
743,4,3.0,,8,2,0,6.0,4,4
744,7,0.0,,4,1,0,,3,6
745,4,0.0,6.0,6,8,9,,6,0
746,3,2.0,9.0,7,1,0,7.0,2,7
747,0,7.0,,5,3,1,7.0,1,6
748,1,,9.0,7,6,3,,2,0
749,5,,6.0,2,9,2,5.0,7,10
750,1,8.0,4.0,5,5,2,,8,2
751,1,8.0,,8,0,7,4.0,7,9
752,8,,,2,4,7,,10,9
753,8,,2.0,8,9,5,,6,3
754,3,10.0,4.0,7,3,4,1.0,8,8
755,5,10.0,1.0,10,7,10,8.0,7,10
756,3,,8.0,3,6,1,10.0,8,5
757,2,,,8,7,3,,5,3
758,7,6.0,2.0,8,5,9,9.0,8,4
759,0,,2.0,7,9,0,,7,9
760,9,,3.0,9,2,3,,3,8
761,6,,9.0,6,7,4,,1,6
762,0,,2.0,1,5,0,8.0,4,1
763,8,6.0,2.0,8,1,10,,1,3
764,7,6.0,8.0,10,9,3,,6,6
765,4,1.0,,1,6,1,8.0,10,7
766,8,9.0,,9,0,5,,3,5
767,10,,,9,6,6,,10,3
768,10,3.0,4.0,6,6,3,2.0,10,1
769,9,0.0,,10,8,6,,6,7
770,6,1.0,10.0,4,5,8,4.0,6,2
771,10,,1.0,9,1,5,2.0,6,0
772,0,9.0,7.0,6,4,4,,6,5
773,1,8.0,3.0,3,9,1,,7,0
774,8,,5.0,7,7,0,,7,9
775,6,1.0,1.0,0,3,0,,3,10
776,4,1.0,,10,0,2,,1,2
777,9,,0.0,6,10,5,5.0,10,4
778,8,,3.0,4,6,6,,3,2
779,3,2.0,,8,5,4,7.0,0,10
780,10,,10.0,8,1,8,,4,6
781,0,,,10,8,5,,5,4
782,5,9.0,0.0,7,3,5,2.0,10,6
783,9,,,9,0,2,,2,10
784,9,6.0,,10,8,7,0.0,0,6
785,5,6.0,10.0,3,10,4,,1,1
786,0,,2.0,2,4,2,3.0,6,1
787,4,,,6,3,7,,0,9
788,9,2.0,,4,0,10,,4,3
789,4,,6.0,0,3,2,,4,8
790,0,,5.0,1,10,2,9.0,3,5
791,9,1.0,10.0,2,0,3,2.0,10,7
792,6,,10.0,7,7,5,,4,0
793,10,1.0,,6,7,2,4.0,9,9
794,5,8.0,,4,8,3,3.0,5,3
795,9,4.0,6.0,7,1,9,,5,10
796,5,,,0,5,9,,2,6
797,10,9.0,2.0,3,8,4,,0,7
798,10,,,2,7,4,,9,8
799,8,3.0,4.0,0,6,10,,3,7
800,3,2.0,3.0,0,10,5,5.0,5,3
801,6,,7.0,7,2,1,,10,9
802,9,5.0,10.0,0,0,5,,1,3
803,3,,,5,3,9,2.0,1,0
804,6,4.0,,8,5,6,,6,0
805,1,,,4,6,2,,10,9
806,5,,,6,7,4,,1,0
807,6,2.0,8.0,3,9,1,,3,10
808,5,7.0,,9,2,8,,2,8
809,6,6.0,3.0,1,2,5,,10,6
810,5,6.0,3.0,6,10,2,7.0,1,9
811,5,,3.0,10,3,5,9.0,3,9
812,0,,8.0,0,7,0,,5,2
813,5,,,2,3,5,,10,8
814,8,5.0,,10,0,1,5.0,2,9
815,7,7.0,,4,6,0,,1,8
816,0,,,10,0,1,,8,5
817,6,,,5,2,4,,8,8
818,6,4.0,0.0,10,7,3,,7,2
819,8,10.0,,9,0,2,,2,4
820,5,,9.0,9,6,7,6.0,9,3
821,9,5.0,7.0,5,3,7,,3,6
822,2,,1.0,6,2,9,,2,2
823,10,,,3,9,1,,4,4
824,10,,,10,8,0,6.0,5,2
825,5,3.0,,1,9,9,9.0,7,7
826,1,1.0,3.0,2,7,10,,0,9
827,0,0.0,0.0,3,9,8,3.0,7,1
828,2,,1.0,5,6,9,,7,4
829,0,0.0,0.0,6,7,4,1.0,8,5
830,3,3.0,7.0,10,10,10,1.0,7,9
831,2,,,6,2,0,,3,6
832,0,,,7,9,0,,10,10
833,0,2.0,2.0,4,3,2,5.0,0,1
834,4,,,10,7,8,,7,1
835,9,5.0,,8,9,10,10.0,10,0
836,1,5.0,,5,1,9,,3,10
837,7,,4.0,8,3,7,4.0,10,9
838,4,6.0,9.0,7,0,3,2.0,2,9
839,9,3.0,,6,9,2,,7,4
840,9,5.0,2.0,1,9,4,,10,0
841,2,7.0,,10,9,7,,1,5
842,0,,7.0,7,4,9,6.0,8,9
843,2,,,8,5,10,,9,0
844,8,,,3,0,9,4.0,9,9
845,6,,0.0,10,0,10,,6,4
846,10,3.0,6.0,8,5,7,,7,0
847,10,0.0,7.0,2,2,7,2.0,5,9
848,1,,,3,2,6,,4,2
849,8,1.0,7.0,7,1,9,1.0,3,5
850,3,,,10,7,5,,7,10
851,0,,,2,3,1,2.0,6,3
852,8,,,10,5,6,,5,7
853,7,2.0,,7,4,10,,6,1
854,10,,,8,4,0,,6,2
855,4,,,1,5,1,9.0,0,10
856,5,,,0,6,7,8.0,5,10
857,4,3.0,,10,2,10,4.0,9,0
858,3,,,7,1,10,7.0,8,4
859,10,,,1,7,9,,9,8
860,2,,1.0,4,4,6,,6,1
861,6,10.0,6.0,1,2,10,7.0,9,1
862,10,8.0,1.0,5,9,3,9.0,10,1
863,4,0.0,7.0,1,8,6,,4,10
864,6,,6.0,1,10,9,,6,6
865,0,,,7,7,2,5.0,5,0
866,6,,10.0,4,8,4,,0,8
867,5,,,4,3,9,1.0,9,7
868,5,9.0,,9,0,3,,7,0
869,1,9.0,,6,1,1,5.0,9,5
870,10,0.0,,7,8,6,,0,0
871,2,,6.0,3,6,2,,1,6
872,2,5.0,10.0,0,9,3,2.0,8,6
873,6,5.0,0.0,6,9,0,2.0,10,1
874,8,3.0,4.0,4,7,7,,3,4
875,4,,,9,5,10,4.0,4,10
876,1,10.0,,5,9,1,4.0,1,10
877,10,5.0,2.0,3,3,3,,0,5
878,4,,8.0,7,9,1,,10,1
879,0,,,10,5,6,3.0,6,3
880,4,3.0,,10,9,9,,2,1
881,5,,,8,1,1,,3,2
882,0,,,8,0,1,,5,4
883,1,,,10,7,3,,5,1
884,2,,,9,1,8,,3,0
885,3,,3.0,0,4,6,,8,9
886,7,7.0,,1,5,9,3.0,2,4
887,2,8.0,9.0,10,8,6,0.0,7,5
888,4,5.0,,3,0,5,2.0,4,8
889,0,9.0,,0,2,6,,10,2
890,7,3.0,10.0,5,5,10,,5,0
891,9,5.0,5.0,9,8,0,3.0,2,7
892,10,6.0,3.0,8,10,6,,1,9
893,1,1.0,,8,9,6,7.0,3,4
894,6,7.0,,4,6,2,,2,8
895,8,3.0,,5,1,5,3.0,8,0
896,2,1.0,6.0,6,0,6,5.0,7,3
897,5,,,8,3,8,5.0,3,2
898,3,5.0,,6,2,8,4.0,0,6
899,4,1.0,,6,1,9,,2,5
900,10,,0.0,8,1,8,7.0,6,5
901,7,9.0,,7,8,7,,5,9
902,7,1.0,5.0,6,10,0,10.0,4,10
903,3,1.0,,10,8,3,5.0,6,1
904,9,1.0,,3,1,10,3.0,4,1
905,4,,1.0,8,9,4,6.0,6,5
906,10,5.0,,5,8,8,5.0,0,7
907,1,,,7,8,5,,6,8
908,5,,7.0,1,4,9,2.0,8,4
909,3,10.0,5.0,0,2,1,,10,7
910,5,8.0,3.0,1,1,4,,7,8
911,1,1.0,4.0,2,8,0,,3,8
912,0,4.0,5.0,4,5,10,4.0,3,9
913,2,4.0,8.0,10,6,0,3.0,9,8
914,4,,,2,1,9,,5,0
915,5,,9.0,2,2,9,5.0,9,5
916,1,9.0,,7,9,0,4.0,10,5
917,5,3.0,,3,6,6,,8,10
918,10,,,0,3,2,,10,4
919,0,1.0,,0,6,0,,6,6
920,3,,,3,3,2,3.0,1,8
921,10,,8.0,7,4,1,8.0,3,9
922,1,9.0,,8,1,10,1.0,8,5
923,6,,6.0,7,7,9,,5,9
924,3,,,4,0,7,,9,5
925,10,,,3,9,1,8.0,8,6
926,7,,,6,9,7,4.0,5,6
927,6,0.0,,5,5,1,,3,2
928,2,7.0,3.0,1,1,0,3.0,7,1
929,6,,6.0,10,5,1,,0,0
930,4,4.0,7.0,9,6,2,6.0,9,7
931,9,8.0,5.0,8,8,8,,2,2
932,3,,9.0,0,3,10,5.0,7,5
933,10,7.0,,3,4,6,,3,8
934,10,,9.0,0,3,6,,1,1
935,8,,6.0,6,5,9,,9,6
936,8,9.0,5.0,9,0,1,0.0,8,7
937,5,,,2,1,4,,8,0
938,0,10.0,,0,0,2,9.0,3,1
939,0,10.0,3.0,10,1,8,0.0,7,3
940,9,1.0,2.0,7,1,9,9.0,7,10
941,8,2.0,0.0,2,10,2,2.0,10,3
942,5,,0.0,8,0,2,,8,6
943,4,3.0,,7,8,0,,9,7
944,5,2.0,,5,3,0,0.0,3,9
945,9,,,10,0,0,,4,1
946,1,10.0,9.0,9,1,0,7.0,4,1
947,6,3.0,8.0,9,2,1,,10,10
948,10,3.0,2.0,5,4,1,3.0,7,0
949,1,,,9,0,5,2.0,1,10
950,8,8.0,5.0,9,3,0,7.0,10,8
951,8,,,0,10,5,,8,6
952,1,9.0,9.0,7,2,0,,6,10
953,4,10.0,2.0,7,10,8,,2,4
954,0,1.0,,10,10,10,,1,5
955,9,,,4,1,10,2.0,2,10
956,10,,10.0,8,6,8,1.0,2,2
957,5,,9.0,2,4,10,,4,2
958,2,,6.0,7,9,1,9.0,6,5
959,1,,2.0,5,7,4,5.0,7,3
960,2,,0.0,8,0,9,,2,6
961,9,,10.0,2,1,9,,5,7
962,10,,9.0,0,6,9,9.0,6,8
963,1,,9.0,1,10,4,3.0,9,1
964,5,,,5,10,3,,3,3
965,6,,,4,3,9,2.0,7,8
966,7,,3.0,0,5,0,,10,4
967,9,,7.0,7,7,7,,0,2
968,8,,,2,4,8,,1,9
969,2,9.0,7.0,6,5,3,7.0,3,7
970,2,7.0,4.0,6,1,8,9.0,8,5
971,6,0.0,7.0,3,7,7,,6,3
972,7,8.0,8.0,3,3,9,10.0,5,4
973,10,,,4,5,7,,2,2
974,0,,0.0,2,2,0,,8,6
975,7,,,10,5,7,7.0,0,3
976,4,8.0,,6,4,2,9.0,2,8
977,7,9.0,,8,1,10,,3,6
978,1,10.0,,6,4,2,,0,7
979,8,,,9,4,6,0.0,8,0
980,1,,6.0,2,2,10,,1,7
981,4,7.0,,10,4,4,10.0,8,1
982,2,3.0,,2,10,2,,2,9
983,9,,0.0,9,4,6,,4,9
984,4,4.0,,9,9,3,4.0,1,9
985,3,,,10,6,3,7.0,9,5
986,4,5.0,,2,7,0,3.0,2,7
987,1,,0.0,1,1,1,8.0,0,0
988,10,4.0,,0,8,3,7.0,5,8
989,9,5.0,,3,0,10,,4,6
990,7,1.0,5.0,2,6,10,,0,1
991,7,,1.0,6,9,0,,9,3
992,2,3.0,2.0,5,7,5,,5,7
993,8,3.0,8.0,8,5,9,,7,0
994,7,,,10,6,1,5.0,8,10
995,6,,,3,10,6,6.0,9,2
996,2,,7.0,2,7,10,,8,5
997,2,5.0,,7,10,9,,5,8
998,7,,7.0,3,6,6,6.0,0,9
999,10,1.0,2.0,8,0,5,,3,10
