0,1,2,3,4
,2,,,5.0
,9,1.0,2.0,1.0
4.0,1,2.0,10.0,1.0
,4,3.0,,0.6666666666666667
2.0,8,,,0.33333333333333337
3.0,5,9.0,,0.0
2.0,10,,,0.3333333333333333
8.0,8,,8.0,0.6666666666666666
,7,2.0,9.0,1.0
6.0,3,,,1.3333333333333333
9.0,7,3.0,9.0,1.6666666666666665
,8,6.0,2.0,2.0
,9,6.0,,4.0
,8,,4.0,6.0
10.0,4,7.0,,6.5
8.0,9,,0.0,7.0
,5,1.0,1.0,7.5
,1,4.0,10.0,8.0
,7,,10.0,8.5
5.0,2,5.0,,9.0
,0,4.0,,9.0
1.0,0,5.0,,9.0
5.0,4,,,9.0
,1,0.0,,9.0
