,0,1,2,3,4,5,6,7,8
665,0,8,5,10,6,3.0,,10,0
666,8,9,0,5,9,0.0,2.0,4,2
667,2,10,5,9,9,0.0,3.0,0,5
668,6,10,10,10,1,10.0,,5,6
669,0,9,10,8,9,,,5,0
670,5,4,7,3,9,7.0,,8,9
671,10,2,10,2,4,,7.0,10,10
672,8,8,4,7,10,2.0,3.0,6,8
673,2,6,8,10,9,,,0,4
674,8,1,7,2,1,,4.0,0,0
675,6,4,0,5,10,3.0,3.0,6,7
676,9,7,7,10,1,,10.0,8,9
677,3,2,7,9,9,3.0,,2,0
678,7,9,3,9,10,0.0,,2,1
679,7,6,5,9,10,,,6,4
680,4,5,10,5,8,6.0,,0,8
681,4,3,0,7,8,,,8,10
682,0,10,4,6,0,,,5,7
683,5,6,1,0,4,0.0,,8,7
684,0,4,2,0,1,,,4,8
685,5,9,7,0,6,0.0,10.0,6,9
686,10,7,0,1,9,,10.0,5,2
687,0,4,6,2,3,,2.0,2,6
688,2,3,6,4,10,2.0,6.0,4,4
689,4,5,0,1,3,,8.0,7,10
690,1,1,5,5,7,3.0,,10,4
691,9,3,0,5,8,8.0,8.0,7,9
692,8,2,7,4,4,,,10,4
693,3,3,4,1,4,,0.0,10,10
694,3,8,9,2,4,,5.0,1,5
695,8,2,8,4,1,2.0,2.0,2,3
696,0,4,2,0,4,6.0,8.0,4,1
697,7,1,7,1,6,,,4,7
698,2,6,2,10,2,5.0,6.0,4,1
699,5,5,10,7,3,6.0,1.0,6,3
700,3,4,1,5,6,0.0,,9,3
701,2,4,1,3,0,,5.0,7,5
702,9,2,1,0,7,8.0,6.0,6,5
703,8,6,6,9,3,,,3,2
704,0,3,0,5,9,,1.0,6,0
705,9,6,9,6,0,,3.0,1,1
706,3,7,6,7,0,,,0,1
707,6,3,10,10,6,,6.0,2,6
708,1,7,10,5,5,6.0,,1,6
709,0,0,1,5,2,,,4,4
710,3,9,3,3,9,1.0,,3,4
711,9,2,0,4,0,8.0,2.0,1,2
712,6,3,4,2,6,,,1,7
713,8,0,2,5,3,,10.0,2,6
714,0,10,6,4,4,5.0,1.0,9,4
715,3,7,5,6,2,,,4,7
716,0,10,0,9,3,5.0,,8,5
717,7,2,0,2,5,8.0,5.0,1,8
718,9,1,1,3,5,,,5,10
719,7,6,4,4,3,8.0,0.0,1,3
720,9,4,2,7,5,5.0,,5,0
721,4,10,5,2,9,,0.0,8,9
722,7,5,9,3,5,0.0,,9,4
723,5,1,6,3,5,6.0,0.0,6,5
724,7,4,3,10,1,3.0,,0,3
725,9,1,8,3,6,4.0,,4,8
726,10,2,1,2,6,10.0,5.0,1,4
727,0,10,8,1,9,,5.0,6,8
728,2,2,6,3,5,,3.0,5,7
729,6,1,10,1,9,,,6,1
730,0,4,3,4,9,3.0,,9,8
731,2,7,3,0,0,,3.0,3,1
732,6,1,2,4,2,,,8,9
733,3,9,1,4,8,5.0,,5,3
734,1,7,7,3,7,1.0,,3,1
735,2,3,3,2,3,,,6,8
736,0,7,3,4,2,2.0,,6,9
737,5,8,8,0,7,1.0,,4,6
738,7,8,6,1,6,7.0,,0,6
739,7,9,4,9,2,,4.0,1,4
740,6,6,5,7,0,9.0,4.0,2,8
741,2,6,3,8,5,0.0,0.0,4,10
742,8,4,3,1,3,9.0,6.0,0,5
743,1,8,10,6,0,10.0,,4,2
744,1,10,3,1,8,10.0,,8,3
745,1,2,9,7,4,9.0,9.0,1,8
746,5,1,3,3,5,9.0,,4,7
747,4,1,5,1,0,5.0,,1,3
748,9,10,10,8,10,,,3,7
749,0,3,10,6,4,8.0,,10,1
750,1,4,4,7,7,5.0,2.0,10,8
751,0,8,10,4,0,,8.0,8,10
752,2,9,7,0,3,,8.0,4,2
753,6,0,5,2,5,,2.0,6,0
754,10,5,6,7,8,6.0,10.0,8,8
755,4,3,7,1,7,,,2,2
756,10,1,1,9,0,4.0,8.0,1,8
757,5,7,2,4,8,8.0,9.0,0,10
758,7,10,8,4,2,8.0,,8,7
759,3,0,7,4,9,,,6,9
760,7,4,5,7,0,,,2,4
761,2,2,4,6,5,,7.0,9,7
762,4,5,0,6,7,5.0,,6,3
763,3,5,10,1,4,,2.0,4,4
764,6,10,0,8,2,5.0,,1,10
765,7,8,6,2,1,7.0,5.0,6,2
766,4,3,1,4,10,,,0,10
767,6,8,9,8,0,,,10,5
768,1,8,10,7,9,,,7,1
769,10,4,6,9,1,4.0,,4,2
770,10,1,6,0,3,,,3,4
771,5,9,2,0,2,,,4,9
772,9,3,2,4,4,,10.0,6,0
773,10,0,2,9,9,0.0,,3,7
774,7,9,9,10,0,6.0,,8,0
775,0,4,7,9,5,5.0,2.0,4,8
776,3,10,9,5,6,,6.0,10,3
777,9,4,7,5,6,,,2,4
778,7,8,2,8,10,,2.0,10,7
779,8,1,7,1,2,9.0,3.0,10,4
780,8,9,9,5,4,,6.0,7,4
781,1,0,1,8,7,6.0,7.0,6,7
782,9,7,7,10,1,,4.0,1,5
783,6,7,6,7,9,6.0,7.0,0,7
784,2,10,7,9,0,9.0,,7,0
785,1,6,0,1,7,4.0,8.0,3,2
786,7,1,5,0,5,5.0,3.0,5,5
787,4,9,5,0,9,,10.0,0,10
788,0,7,7,2,8,0.0,9.0,4,8
789,10,5,7,4,4,1.0,4.0,10,7
790,8,0,3,3,2,,4.0,1,1
791,3,10,5,4,6,6.0,,0,3
792,8,2,1,5,10,6.0,4.0,0,7
793,5,6,4,5,0,,3.0,3,9
794,0,7,9,2,2,,,0,10
795,2,5,6,6,8,,9.0,8,9
796,3,6,1,5,1,6.0,6.0,2,7
797,6,5,0,0,5,2.0,,4,1
798,9,6,10,8,4,2.0,,6,1
799,9,6,4,2,7,1.0,6.0,5,7
800,2,8,7,8,3,1.0,,1,10
801,7,2,8,0,3,,10.0,10,4
802,3,8,4,9,6,,,10,1
803,8,0,7,0,5,,,5,0
804,0,10,9,4,0,,2.0,9,9
805,1,7,1,0,3,3.0,2.0,1,1
806,4,3,9,3,5,1.0,,8,10
807,8,4,9,1,4,,,5,8
808,7,8,10,10,5,,,3,3
809,7,5,1,10,5,3.0,,6,2
810,5,1,7,9,2,5.0,,2,2
811,7,5,5,5,5,3.0,2.0,2,3
812,3,6,8,0,0,,,10,7
813,7,3,7,3,7,,,5,10
814,10,3,6,0,10,,1.0,4,5
815,2,7,8,5,3,,8.0,6,2
816,3,4,8,5,5,5.0,,4,10
817,5,6,6,8,2,,,8,9
818,4,4,8,9,5,,,0,5
819,3,0,5,10,7,,2.0,5,5
820,9,10,7,8,6,,7.0,4,7
821,9,0,2,10,0,6.0,10.0,10,4
822,10,5,6,6,4,,,6,3
823,4,4,6,5,2,,,7,4
824,9,2,9,0,0,4.0,,3,8
825,5,5,8,9,1,2.0,,6,5
826,2,10,8,3,7,0.0,10.0,4,10
827,0,9,1,9,9,10.0,7.0,3,1
828,3,7,8,8,6,10.0,,10,0
829,1,0,8,3,6,,8.0,4,7
830,9,1,5,1,0,,1.0,7,7
831,5,10,10,3,7,2.0,,6,1
832,3,3,0,8,5,3.0,,8,10
833,5,4,0,8,8,7.0,,4,7
834,1,1,8,1,4,,,9,5
835,9,0,2,8,3,,,4,3
836,0,1,9,6,6,,3.0,5,2
837,10,10,0,4,5,0.0,5.0,1,3
838,2,9,4,4,6,5.0,,8,7
839,6,3,8,1,8,,5.0,8,8
840,4,3,8,2,9,,,10,3
841,2,7,6,10,10,7.0,,7,1
842,7,2,4,6,0,,1.0,10,5
843,8,10,5,2,7,0.0,4.0,7,10
844,10,6,10,8,10,,4.0,1,3
845,0,7,0,0,3,3.0,,8,3
846,10,0,4,9,5,0.0,9.0,1,9
847,6,6,2,1,0,8.0,1.0,0,10
848,10,0,8,3,4,,7.0,7,8
849,2,4,3,7,2,,,10,3
850,6,0,3,10,6,0.0,3.0,5,2
851,0,0,7,3,4,,,7,7
852,8,6,9,0,7,3.0,,1,2
853,3,5,2,1,5,0.0,1.0,10,1
854,8,3,8,6,5,,1.0,9,1
855,2,1,2,2,6,,1.0,6,9
856,8,5,8,3,2,,,7,2
857,9,6,4,10,2,7.0,,4,6
858,8,2,7,0,6,,7.0,6,3
859,3,0,1,5,10,4.0,6.0,1,5
860,8,1,9,10,5,,,1,9
861,1,8,9,7,4,,,10,6
862,5,5,8,2,9,,,4,1
863,7,1,0,3,10,10.0,,2,8
864,1,4,4,3,8,2.0,1.0,1,0
865,0,3,3,7,9,,,4,2
866,7,5,4,5,5,,,1,4
867,7,0,5,6,4,9.0,5.0,7,8
868,4,6,9,7,4,,3.0,8,5
869,10,0,2,10,9,7.0,8.0,0,1
870,7,9,3,9,3,6.0,,8,9
871,1,4,9,7,8,10.0,5.0,6,7
872,3,8,2,10,4,,0.0,4,1
873,10,10,3,3,4,7.0,,10,3
874,0,4,6,8,1,,7.0,5,2
875,0,9,1,0,9,9.0,,4,5
876,10,0,10,3,3,3.0,,10,4
877,9,7,9,5,10,,3.0,0,1
878,7,4,0,9,1,,,4,4
879,4,1,1,6,2,9.0,6.0,9,8
880,3,0,10,10,10,,3.0,9,1
881,2,10,3,9,7,5.0,8.0,8,3
882,6,4,10,8,7,,,7,6
883,4,3,3,7,5,8.0,,0,9
884,5,2,2,6,4,5.0,4.0,9,2
885,3,9,0,7,10,8.0,5.0,1,10
886,5,8,3,10,1,,1.0,4,6
887,6,5,2,8,8,4.0,,6,4
888,8,5,5,0,8,,,3,1
889,2,5,10,2,4,,,7,10
890,8,4,4,1,6,,,5,8
891,4,1,9,7,6,,8.0,3,9
892,5,3,7,1,3,,3.0,10,7
893,4,2,9,7,4,7.0,,8,2
894,5,2,3,9,1,,,5,2
895,10,4,4,1,2,1.0,,3,7
896,3,6,10,9,8,5.0,8.0,2,7
897,2,1,2,2,8,,9.0,6,8
898,9,8,0,8,0,10.0,,6,1
899,6,9,8,6,7,9.0,7.0,0,10
900,8,6,10,4,0,,0.0,9,6
901,8,9,1,5,8,,10.0,6,6
902,8,10,3,6,8,,1.0,6,10
903,5,0,4,3,7,8.0,2.0,5,5
904,9,10,7,0,7,0.0,,7,7
905,2,7,8,7,8,5.0,,5,9
906,5,1,6,1,4,8.0,,0,6
907,6,5,2,5,6,,7.0,2,6
908,7,10,6,6,8,,,7,7
909,4,1,5,7,3,,,3,6
910,1,5,8,8,9,5.0,9.0,9,4
911,4,2,9,1,5,,,10,0
912,1,5,6,2,2,,,10,5
913,3,5,10,1,10,,,1,9
914,3,2,5,6,0,,,8,6
915,10,2,4,8,3,,9.0,9,10
916,1,2,9,3,3,,7.0,6,5
917,1,1,8,6,0,,,4,8
918,1,5,4,3,8,5.0,,10,7
919,1,6,1,6,10,,5.0,5,1
920,5,9,6,8,5,5.0,2.0,6,5
921,0,0,7,10,2,7.0,,1,2
922,0,2,2,8,3,,,5,3
923,6,3,5,3,9,,,7,9
924,10,3,1,6,8,,5.0,10,5
925,2,1,4,9,3,,,10,6
926,7,1,5,10,9,1.0,8.0,10,0
927,5,9,5,1,1,8.0,,6,0
928,9,4,9,7,5,9.0,,5,1
929,0,4,3,8,5,,,10,6
930,6,0,5,5,8,,2.0,5,1
931,9,8,0,8,0,3.0,,5,4
932,4,3,8,0,2,6.0,,5,6
933,0,3,6,4,8,,,10,4
934,7,7,7,2,1,10.0,8.0,5,2
935,2,7,4,2,0,,7.0,7,0
936,7,7,7,7,3,,,10,9
937,8,3,2,2,1,2.0,,6,8
938,9,3,8,4,1,9.0,1.0,7,4
939,3,7,0,8,6,3.0,,2,9
940,6,0,2,8,8,9.0,,1,3
941,5,8,10,0,4,,0.0,7,10
942,10,6,5,10,1,8.0,,0,10
943,5,6,3,7,10,,2.0,0,5
944,5,3,8,3,1,3.0,7.0,9,7
945,0,8,8,9,5,,4.0,0,7
946,5,10,3,4,4,4.0,5.0,9,5
947,9,8,6,10,3,1.0,10.0,3,2
948,3,6,5,0,5,,8.0,5,5
949,3,10,1,0,2,10.0,1.0,4,0
950,10,1,8,0,10,,,3,4
951,7,5,6,8,0,,6.0,9,9
952,4,10,10,5,4,,4.0,8,6
953,1,7,9,9,2,,7.0,9,3
954,0,6,6,7,0,,,1,3
955,2,6,10,2,0,,10.0,8,4
956,5,7,10,1,10,,10.0,3,8
957,3,4,9,7,4,,,6,1
958,10,3,1,0,9,3.0,,3,4
959,0,10,6,4,8,5.0,,1,0
960,10,4,9,3,1,5.0,,5,9
961,0,7,8,1,2,,7.0,6,3
962,1,4,9,3,2,,,5,6
963,2,4,5,4,1,10.0,,8,2
964,4,4,5,5,9,,5.0,5,2
965,6,5,8,7,3,,2.0,9,5
966,0,10,8,3,4,,,0,10
967,1,7,2,9,9,,6.0,3,10
968,8,10,6,5,7,9.0,,10,2
969,0,8,8,4,2,8.0,,9,3
970,9,1,7,7,2,,,9,9
971,5,8,8,8,5,6.0,2.0,4,3
972,0,4,7,1,7,,3.0,5,4
973,10,8,7,2,1,6.0,,10,4
974,8,0,6,8,8,,6.0,3,2
975,5,6,1,1,2,5.0,4.0,10,1
976,2,7,4,0,6,9.0,,5,0
977,9,9,6,9,7,,,10,0
978,9,7,8,2,9,0.0,7.0,6,1
979,2,2,2,7,6,3.0,7.0,1,8
980,9,1,3,2,9,5.0,,4,6
981,0,0,2,2,8,,,7,2
982,9,5,3,4,6,9.0,5.0,6,5
983,3,3,6,8,9,,0.0,4,3
984,9,0,7,2,2,9.0,,0,10
985,3,8,2,7,10,1.0,,10,3
986,10,10,5,2,9,,,3,4
987,2,3,9,5,10,10.0,,5,0
988,7,4,0,10,9,,7.0,9,8
989,3,1,0,9,9,3.0,5.0,9,8
990,3,5,8,2,3,7.0,4.0,1,7
991,4,7,5,9,7,3.0,10.0,10,4
992,10,10,2,6,0,9.0,8.0,7,8
993,5,2,8,9,6,,3.0,2,7
994,9,8,9,2,7,3.0,,9,9
995,4,0,4,2,9,,,5,10
996,0,2,0,6,6,0.0,,10,7
997,0,5,6,2,9,,6.0,1,3
998,8,4,9,1,7,2.0,2.0,7,5
999,0,7,10,4,6,,,4,7
