,0,1,2,3,4
983,,10,4.0,,1.0
984,8.0,8,,2.0,
985,,0,,3.0,0.0
986,,1,7.0,3.0,
987,,9,,4.0,7.0
988,,8,,,
989,9.0,4,,,
990,,10,,,
991,1.0,2,,,
992,,2,1.0,,9.0
993,9.0,4,,7.0,8.0
994,,0,,10.0,4.0
995,6.0,9,5.0,,
996,0.0,9,,,4.0
997,,3,8.0,8.0,
998,2.0,2,8.0,,
999,,8,1.0,8.0,9.0
